#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
BH_0024_MCA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 5.34891838447026e-006 120.000000000001 -398.507467928197 1933.00004059222 -0.00363435737946207 0.00508810033124825 0.812234638958213 2.45138815613872 2.45680539093956 0.0849477697014453 0.99103233073943 0.993520861419689 1 1.87837315250226e-005 
BH_0024_MCA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 5.66566098870592e-006 121 -390.854182655121 1939.00011027559 -0.0036619459982335 0.00528947755300201 0.807182026481786 2.38547985412909 2.39139630063487 0.181186464664183 1.35877999505039 1.35902802452876 1 1.8533263729963e-005 
BH_0024_MCA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 5.67549694358921e-006 111.63198784863 -444.890566926929 1882.79203953128 -0.00456162790079402 0.00483641457100392 0.729541314223646 2.35069296937253 2.36350429336689 0.129559019217929 0.922977631983672 0.923334367380623 1 1.87837315250226e-005 
BH_0024_MCA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 5.95644058248684e-006 112.526384815971 -438.244160582176 1888.15848314292 -0.00456652411132243 0.00499590567281114 0.726518563165133 2.30608322848842 2.31946325893663 0.247453952428337 1.49112865111046 1.49397830808053 1 1.8533263729963e-005 
BH_0024_MCA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 6.15608818856799e-006 107.615482958025 -463.360785309623 1858.69311591772 -0.00530744859306971 0.0048570057045767 0.700385813348001 2.29566016096385 2.31206204453693 0.075977907703548 0.526693399947445 0.532621570571152 1 1.87837315250226e-005 
BH_0024_MCA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 6.38787645305757e-006 108.45088570066 -457.575774986763 1863.70558336695 -0.00527783053418673 0.00498465159497738 0.69682576751343 2.26203556363974 2.27911172833952 0.137478591798538 0.93973173600612 0.939899251564342 1 1.8533263729963e-005 
BH_0024_MCA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 7.37284785637987e-006 100.582365880837 -491.308478777971 1816.49468114172 -0.007307485705254 0.00500232442113665 0.670781920142207 2.20867375600246 2.22956683388159 0.037194265837484 0.315116271120164 0.336495273526975 1 1.87837315250226e-005 
BH_0024_MCA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 7.5002813008543e-006 101.334794226891 -487.06746849029 1821.0092792534 -0.00717231759514775 0.00507736120326721 0.666108727239689 2.18883446902203 2.21056390520306 0.0625953790505411 0.470930706566232 0.479953773148188 1 1.8533263729963e-005 
BH_0024_MCA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 8.82910037871509e-006 94.4643011931257 -510.960854658379 1779.78661339101 -0.0103119373031463 0.00520731276750703 0.654371221333527 2.13692544389742 2.16088933789559 -0.0148819894335887 0.111452391255977 0.203365128900832 1 1.87837315250226e-005 
BH_0024_MCA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 8.86473685623124e-006 95.1618410819029 -507.908351953532 1783.97186056369 -0.0100025401436979 0.00524696599800117 0.651843269669001 2.12383577760188 2.148324868503 -0.00733749058661984 0.0919827604683933 0.186780011185749 1 1.8533263729963e-005 
