#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
BG_0012_ICA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 0.000221446963150141 120 6.42610181586406 2969.651879646 0.126489300288986 0.021081550048165 0.43255698766335 0.604735998235376 0.812570424846108 -0.314238648902272 4.94870534082643 4.97092334283855 1 0.000407013219464131 
BG_0012_ICA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 0.000204866572022519 121 -10.9591676268619 2975.64511484642 0.129772657899685 0.020347629287408 0.429063783429049 0.615055551770035 0.822594915368269 0.0542735866579388 4.57959285400265 4.58070535091439 1 0.000393417263371613 
BG_0012_ICA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 0.000223753125153724 114.171896736736 -26.2307646007592 2934.68420098052 0.093198186911679 0.020770712112935 0.421473408711078 0.595851173414405 0.813484790360494 -0.492922400193508 7.40972284860265 7.43801621922906 1 0.000407013219464131 
BG_0012_ICA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 0.000207289645538409 115.115054777585 -43.7559497555965 2940.33643212593 0.093754985783326 0.0200563508744991 0.416064240714482 0.606816043389233 0.825206208239105 0.196726214471842 5.87891602624223 5.87906252326333 1 0.000393417263371613 
BG_0012_ICA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 0.000228404349875272 111.265891803022 -39.004292850165 2917.25006907792 0.083098816285133 0.0207799682233321 0.414970729896915 0.589142949280787 0.813051804541198 -0.489771584431246 6.18829044083221 6.22181297678206 1 0.000407013219464131 
BG_0012_ICA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 0.000212187241949951 112.172458130929 -56.3323947780927 2922.68285046533 0.0831417766970469 0.0200900580737134 0.40906868071898 0.599891951328384 0.824914018585674 0.135789406557781 5.66326891057637 5.66330225414391 1 0.000393417263371613 
BG_0012_ICA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 0.000245174127534948 105.446028622021 -57.1130368988145 2882.3377320612 0.0696961133687796 0.0211151720467667 0.403821626142448 0.576184393349651 0.811523762632526 -0.269227729145826 5.22188245990158 5.23910440133703 1 0.000407013219464131 
BG_0012_ICA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 0.000229812414440608 106.287391335914 -73.3643135248979 2887.37964076562 0.0693880796125994 0.0204999804079479 0.398491315299059 0.585424323687029 0.821842247443624 -0.00706432556038803 4.6672781941417 4.67009881573732 1 0.000393417263371613 
BG_0012_ICA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 0.000271348026840691 99.8058342028504 -64.7168469692394 2848.50724449709 0.0618961549192122 0.0218071586873571 0.3952056001958 0.563128525585058 0.808466450424106 -0.0228905688502441 5.2061179360123 5.20916389081044 1 0.000407013219464131 
BG_0012_ICA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 0.000257068333785337 100.590539657062 -79.2792133220669 2853.2096511076 0.0615805965505575 0.0212797845162491 0.390952638603102 0.570693204964625 0.816790846509256 0.0408630495361613 5.07954876045033 5.08083593811594 1 0.000393417263371613 
BG_0012_ICA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 120 0 0 0 0.002 0.000314053136694352 93.5907606038429 -59.19864258556 2811.23422658787 0.0568303057466576 0.02299674824438 0.386916838827418 0.546957898392589 0.803338262772521 -0.312210085755305 4.69932291304569 4.72251306198384 1 0.000407013219464131 
BG_0012_ICA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 121 0 0 0 0.002 0.000300734488945072 94.3173575209328 -71.6335843844134 2815.58837408213 0.0565816077259845 0.0225559588547245 0.384418836401284 0.552607757660229 0.809018255785271 -0.138729152389467 3.96020988708201 3.97110441491463 1 0.000393417263371613 
BG_0012_ICA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 120 0 0 0 0.005 0.000407013219464131 85.1645409751118 -16.5705011239571 2760.71483652925 0.0539729823730064 0.0254966540121834 0.37549780839464 0.519880890658199 0.793746422793684 -0.0638169742850465 5.31658857575357 5.32109881850383 1 0.000407013219464131 
BG_0012_ICA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 121 0 0 0 0.005 0.000393417263371613 85.8165849598294 -26.519987312642 2764.62155328747 0.0537533335732513 0.0251179209348456 0.374861479468618 0.523847172187019 0.796829244670147 -0.17463805156916 4.70583722019638 4.7173840547225 1 0.000393417263371613 
BG_0012_ICA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.010 5 120 0 0 0 0.01 0.000517608517688452 78.9422771989118 56.959346490054 2723.42637675373 0.0542281989610034 0.028209070900818 0.366473718901555 0.494655554243767 0.784441234535449 -0.085309608925742 3.24337725164188 3.25228411715085 1 0.000407013219464131 
BG_0012_ICA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.010 5 121 0 0 0 0.01 0.000501986134211063 79.5411555146726 48.4206123373415 2727.01327271583 0.053970045425184 0.027830759798547 0.3666151599927 0.498035631440236 0.786467557155029 -0.100111272569566 3.41151661465464 3.42105849875535 1 0.000393417263371613 
BG_0012_ICA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.020 5 120 0 0 0 0.02 0.000677863693866388 72.9919868950743 181.901310457917 2687.79001904258 0.0561971525029092 0.0317085333739805 0.358273409323493 0.46494817442892 0.772588530115004 0.0639425178674768 3.46796199871077 3.46916309338013 1 0.000407013219464131 
BG_0012_ICA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.020 5 121 0 0 0 0.02 0.000658430984410843 73.5410200396645 174.663566663362 2691.07628936467 0.0558726346588366 0.03130202486028 0.358769025667587 0.468114962487293 0.774103664413066 0.0492465415441525 2.71182918252902 2.71389914059806 1 0.000393417263371613 
BG_0012_ICA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.050 5 120 0 0 0 0.05 0.00100412723925493 65.6453864636968 464.876260775294 2643.84353198084 0.0612548810484699 0.0377640316179382 0.347627173449642 0.420047792990428 0.755253366518761 0.037841793271555 3.04437673062305 3.04663881157923 1 0.000407013219464131 
BG_0012_ICA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.050 5 121 0 0 0 0.05 0.000976190062734125 66.1342865616939 459.760570546988 2646.7655342008 0.0608193817841413 0.0372882333518298 0.348433043924193 0.423060299766059 0.756264852548316 0.0146793791950309 3.08836947113628 3.09156570795735 1 0.000393417263371613 
BG_0012_ICA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.100 5 120 0 0 0 0.1 0.00138068603481506 60.5128254848974 811.552635969794 2613.20180209663 0.066944238289747 0.0436283561165433 0.33701464642439 0.384492014054248 0.745141951248964 0.140108367871556 2.78312403834478 2.78316508095064 1 0.000407013219464131 
BG_0012_ICA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.100 5 121 0 0 0 0.1 0.00134329442927671 60.9610145595948 809.432705643349 2615.87568076975 0.0664259174845506 0.0430891081184712 0.338038570013092 0.387368237887355 0.745754998096474 0.0888562261720785 2.64206502645508 2.6428984402443 1 0.000393417263371613 
BG_0012_ICA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.200 5 120 0 0 0 0.2 0.00191068501727489 55.7497757846188 1314.25827279192 2584.8397434798 0.0740776510860565 0.0506294761536045 0.323694240982141 0.349021549971915 0.739188888636243 0.164735117485142 2.82706979452179 2.82708579665486 1 0.000407013219464131 
