#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
BH_0032_ICA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 0.000101939696131305 120 -78.1467172520649 2374.11994167725 -0.0504825950529752 0.0168275316843227 0.735445419744104 1.2052354452215 1.22886961406353 -0.75334879551926 8.88476521253286 8.93110047889606 1 0.000123305953310098 
BH_0032_ICA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 0.000102930696401375 120.999999999999 -69.5742997519512 2380.12023897733 -0.0483117935586824 0.0170035921463495 0.731346240997461 1.19846505653699 1.22304117734069 -0.524429863162694 6.99558014580784 7.02851831622444 1 0.000123704671949264 
BH_0032_ICA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 0.000104350819150054 113.040534050365 -114.037316823841 2332.36386931634 -0.0783344058672048 0.0163916143294119 0.690154008154751 1.16929038326737 1.20355542358406 -0.556064344929869 6.58936817099896 6.6276468461129 1 0.000123305953310098 
BH_0032_ICA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 0.000105283439384551 113.948215425622 -106.179297916336 2337.81023735396 -0.0735633309186572 0.0165450257210991 0.690979645960746 1.16911408894227 1.20318878183132 -0.681465192432504 8.82004943275894 8.85964555095387 1 0.000123704671949264 
BH_0032_ICA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 0.000108709844678539 109.570592716976 -124.251575356424 2311.54552902367 -0.108942064902139 0.0164256164181898 0.670262020547092 1.15096499626873 1.19069972376417 -0.493438377591735 9.1658718900756 9.18879585216555 1 0.000123305953310098 
BH_0032_ICA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 0.000109566788892388 110.426357047928 -116.922765711803 2316.68037209264 -0.100393795554413 0.0165646691419799 0.671932200581068 1.15085407215326 1.19016569134387 -0.61501967416092 6.00639932354384 6.05558475781328 1 0.000123704671949264 
BH_0032_ICA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 0.000123305953310098 103.057735421933 -127.816787448452 2272.472764086 -0.363155075496091 0.016915091441311 0.643125062332896 1.11162546469144 1.16019324170993 -0.488035987610683 6.18028280632516 6.21366862770934 1 0.000123305953310098 
BH_0032_ICA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 0.000123704671949264 103.834442186038 -122.18804038348 2277.13312428622 -0.290062013196443 0.0170095000217468 0.644298546670132 1.11313334252217 1.16130306384737 -0.376114356022144 6.93214263828637 6.95247589320614 1 0.000123704671949264 
BH_0032_ICA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 0.000144646961351571 97.1047046110241 -111.61288549997 2236.76098152296 0.415395491558347 0.0177829552282806 0.62650600159924 1.07189659546668 1.12721622127308 0.308198539083043 4.32287983509058 4.3255856892192 1 0.000123305953310098 
BH_0032_ICA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 0.000144190118881377 97.8228627799665 -108.577630177028 2241.06979348387 0.551546264361217 0.0178179182456879 0.628150526963103 1.07422016377809 1.12891920728697 0.0966598225948382 4.15768477320897 4.15809720068945 1 0.000123704671949264 
BH_0032_ICA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 120 0 0 0 0.002 0.000176578859530919 90.7744780736459 -71.9048128951594 2198.78920186815 0.144038439752496 0.0190535519558969 0.615142735897736 1.02744465764817 1.08873895926906 0.743219176046847 4.30265101323698 4.34264264379437 1 0.000123305953310098 
BH_0032_ICA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 121 0 0 0 0.002 0.000174854676872306 91.4380167011549 -72.5211450884733 2202.7699163784 0.154441585028399 0.019020622801121 0.616722304015099 1.03051341149599 1.09111530629659 0.920636679984377 7.30540784270186 7.34539595274152 1 0.000123704671949264 
BH_0032_ICA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 120 0 0 0 0.005 0.000235132430563944 82.3935612012029 20.2689170618116 2148.5212667048 0.0870932997431074 0.0211400387807014 0.604745022182792 0.968297329807342 1.03677739098307 0.328439895291586 3.2989745100213 3.3035188628613 1 0.000123305953310098 
BH_0032_ICA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 121 0 0 0 0.005 0.000231495740645709 82.9904254355394 14.1552910187411 2152.10136110384 0.0894495275312887 0.0210336121530981 0.605398521369856 0.972144952889308 1.04013920567828 0.300081119420202 3.34539417640733 3.34852893707823 1 0.000123704671949264 
BH_0032_ICA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.010 5 120 0 0 0 0.01 0.00029229589045526 76.2856021447898 122.698291661844 2111.89066140429 0.0720940217095723 0.0229265482712846 0.600211474231278 0.924563829998678 0.997750612553524 0.0948222506998322 3.67578809777669 3.67628432005551 1 0.000123305953310098 
