#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
BH_0026_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 8.36330513933338e-007 120 -450.45110794736 1712.45376640054 -0.00091451107917474 0.00274353323752349 0.337998620627159 0.938277527167528 1.13424512389946 -0.00230251435704261 0.0806283110085514 0.176961132729397 1 5.13760572704848e-006 
BH_0026_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 7.62384255067726e-007 120.999999999991 -401.477070882183 1718.45375309016 -0.000858832310122688 0.00266383580936211 0.326344092793505 0.959729121864093 1.15854127521474 -0.00178658946715087 0.0546892497046277 0.166261707575829 1 6.8698515143038e-006 
BH_0026_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 9.12049655461405e-007 110.514334224432 -504.712223769815 1655.53978537658 -0.00113434682237509 0.00247392496879574 0.286331726372934 0.898841288396354 1.13251344864431 -0.00080334821723631 0.0359094409179366 0.160105400546422 1 5.13760572704848e-006 
BH_0026_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 8.3258761370335e-007 111.389233418884 -457.302241302841 1660.78916624012 -0.00106535435100688 0.00239384047777713 0.284458997737247 0.914986492498702 1.14649697884086 -0.000674378471430763 0.0256021778702988 0.157985740180103 1 6.8698515143038e-006 
BH_0026_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 1.02395173753426e-006 106.092486751537 -527.322732400441 1629.00872068158 -0.00131722769872576 0.00246447069791758 0.268625922218269 0.876478424105323 1.12587578690215 -0.0012770490934012 0.0224291729065802 0.15809921964916 1 5.13760572704848e-006 
BH_0026_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 9.37277657927968e-007 106.914110489614 -481.409949000565 1633.93844750871 -0.00123817461657569 0.0023843669888921 0.268866267460168 0.890913593782978 1.13700011417474 -0.0014281263265224 0.0187835111193293 0.157773336747845 1 6.8698515143038e-006 
BH_0026_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 1.31570513224538e-006 98.6758794194016 -561.600570003649 1584.50912920438 -0.00177946863378737 0.00253882294033846 0.254300927599209 0.83996591206713 1.10696697044423 -0.00140778950485301 0.0170852865010311 0.157559961129205 1 5.13760572704848e-006 
BH_0026_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 1.21461467335704e-006 99.4218820152471 -519.096690768499 1588.98512658317 -0.00167738655742181 0.00246192402904574 0.25343476613378 0.852469159259565 1.11704366670914 -0.00153153482079831 0.0112867965359008 0.157160447002484 1 6.8698515143038e-006 
BH_0026_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 1.66724084223374e-006 92.4382286304589 -586.710148580791 1547.08328774715 -0.00238832426061955 0.00265434357475524 0.248820136124888 0.810425831457142 1.08837330413159 -0.00162930753431856 0.0114432960759092 0.157269277234344 1 5.13760572704848e-006 
BH_0026_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 1.55198696629931e-006 93.1271156199553 -548.025649360093 1551.21658893843 -0.00225637698745619 0.00258126325190291 0.248249017820819 0.821116223665269 1.09673534023709 -0.00144309021774436 0.00978557824695006 0.156971498966626 1 6.8698515143038e-006 
