#t s x y z curvature torsion
5 0 0.000163060144264971 -0.00264146554035948 -0.000699347655949202 0.123146265110162 0
5.1 0.0151204371825024 -0.0137655730232221 0.00250284562134772 -0.00355536960038819 0.121111789376793 0
5.2 0.0302322258518827 -0.0276932102960634 0.00762042679929455 -0.00641848672535792 0.119069394881334 0
5.3 0.0453355623883861 -0.041619865797739 0.0127117584573592 -0.00928857087396994 0.11701926106749 0
5.4 0.0604306408162389 -0.0555455536518606 0.0177773210618472 -0.0121654938886875 0.114961565735765 0
5.5 0.0755176528401153 -0.0694702879821331 0.0228175950815571 -0.015049127611295 0.112896485028244 0
5.6 0.0905967878820014 -0.0833940829123173 0.0278330609878469 -0.0179393438828672 0.110824193416019 0
5.7 0.105668233118446 -0.0973169525661913 0.0328241992546997 -0.0208360145437384 0.108744863689241 0
5.8 0.120732173518192 -0.111238911067513 0.0377914903587903 -0.0237390114334724 0.106658666949801 0
5.9 0.135788791880173 -0.12515997253998 0.0427354147795507 -0.0266482063908311 0.10456577260659 0
6 0.150838268871874 -0.139080151107196 0.0476564529992364 -0.0295634712537444 0.102466348373367 0
6.1 0.165880783068139 -0.152999460892648 0.052555085503283 -0.0324846778592031 0.100360533651309 0
6.2 0.180916510992871 -0.166917916020211 0.0574317927882175 -0.03541169804117 0.0982483594374892 0
6.3 0.195945627167439 -0.180835530615973 0.0622870553887474 -0.0383444036234603 0.0961298277868072 0
6.4 0.210968304161765 -0.194752318810578 0.067121353912404 -0.0412826664106398 0.0940049384284615 0
6.49999999999999 0.2259847126456 -0.208668294741593 0.0719351690744764 -0.0442263581788469 0.0918736888291455 0
6.59999999999999 0.240995021439908 -0.222583472555874 0.0767289817329462 -0.0471753506666145 0.0897360742579633 0
6.69999999999999 0.25599939756835 -0.236497866411927 0.0815032729234215 -0.0501295155656924 0.0875920878531152 0
6.79999999999999 0.270998006308896 -0.250411490482276 0.0862585238940705 -0.0530887245118691 0.0854417206904589 0
6.89999999999999 0.285991011245558 -0.264324358955829 0.0909952161405566 -0.0560528490757936 0.0832849618540645 0
6.99999999999999 0.300978574320252 -0.278236486040241 0.0957138314409717 -0.0590217607537981 0.0811217985088767 0
7.09999999999999 0.315960855884826 -0.292147885964285 0.100414851890827 -0.0619953309587051 0.0789522107824798 0
7.19999999999999 0.330938014753748 -0.306058572980365 0.105098759939509 -0.0649734310102652 0.0767761562262773 0
7.29999999999999 0.345910208258257 -0.31996856136739 0.109766038430446 -0.0679559321246551 0.0745935854157576 0
7.39999999999999 0.36087759230116 -0.33387786543379 0.11441717064275 -0.0709427054036041 0.0724044472272706 0
7.49999999999999 0.375840321411796 -0.347786499520539 0.119052640332904 -0.0739336218235078 0.0702086889346378 0
7.59999999999999 0.39079854880115 -0.361694478004174 0.123672931776453 -0.076928552224541 0.0680062563098163 0
7.69999999999999 0.405752426417143 -0.37560181529982 0.128278529809697 -0.0799273672997709 0.0657970937282899 0
7.79999999999999 0.420702105000097 -0.389508525864209 0.132869919871384 -0.0829299375842698 0.0635811442801652 0
7.89999999999999 0.435647734138387 -0.403414624198704 0.137447588044399 -0.0859361334442287 0.0613583498881903 0
7.99999999999999 0.450589462324312 -0.417320124852318 0.142012021097456 -0.0889458250660698 0.0591286514343084 0
8.09999999999999 0.465527437010408 -0.431225042424811 0.146563706527437 -0.0919588824453961 0.0568919289580017 0
8.19999999999999 0.480461804672001 -0.445129391571689 0.151103132618504 -0.0949751753716691 0.0546478216780352 0
8.29999999999999 0.495392710885169 -0.459033187014036 0.155630788543808 -0.0979945734020474 0.0523959074761173 0
8.39999999999999 0.510320300410732 -0.47293644355025 0.160147164483974 -0.101016945830954 0.0501357630427422 0
8.49999999999999 0.525244717278502 -0.486839176067852 0.164652751746232 -0.104042161659482 0.0478669641939033 0
8.59999999999999 0.540166104871614 -0.500741399555298 0.169148042883546 -0.107070089564793 0.045589086224077 0
8.69999999999999 0.555084606010985 -0.514643129113788 0.173633531813747 -0.110100597869527 0.0433017043093911 0
8.79999999999999 0.570000363039955 -0.528544379969074 0.178109713938662 -0.113133554511203 0.0410043939814729 0
8.89999999999999 0.584913517909167 -0.54244516748327 0.182577086263244 -0.116168827011621 0.0386967317024126 0
8.99999999999999 0.599824212261729 -0.556345507166665 0.187036147514707 -0.119206282446269 0.0363782955876197 0
9.09999999999999 0.614732587518252 -0.570245414689436 0.191487398260058 -0.122245787414141 0.0340488146516668 0
9.19999999999999 0.629638784949932 -0.584144905890964 0.195931340982285 -0.125287208018469 0.0317086154071964 0
9.29999999999998 0.644542945720887 -0.598043996783044 0.20036848005154 -0.128330409875116 0.0293581793617026 0
9.39999999999998 0.659445210918987 -0.611942703550693 0.204799321654965 -0.131375258131882 0.0269979972083408 0
9.49999999999998 0.674345721587057 -0.625841042552868 0.209224373724937 -0.134421617488224 0.0246285726217904 0
9.59999999999998 0.689244618754922 -0.639739030323174 0.213644145867293 -0.137469352214978 0.0222504285497371 0
9.69999999999998 0.704142043472216 -0.65363668357059 0.218059149289579 -0.140518326174077 0.0198641181229666 0
9.79999999999998 0.719038136841945 -0.667534019180172 0.222469896729276 -0.143568402838279 0.0174702446580373 0
9.89999999999998 0.733933040054737 -0.681431054213779 0.226876902382045 -0.14661944531088 0.0150695009738531 0
9.99999999999998 0.748826894423757 -0.69532780591078 0.231280681829959 -0.149671316345443 0.0126627538768913 0
10.1 0.763719841420301 -0.709224291688838 0.235681751969793 -0.152723878365509 0.0102512434839903 0
10.2 0.778612022711837 -0.723120529146311 0.2400806309426 -0.155776993484218 0.00783715044385831 0
10.3 0.793503580205353 -0.737016536068795 0.244477838066579 -0.158830523523665 0.00542574877704206 0
10.4 0.80839465609306 -0.75091233043729 0.248873893771231 -0.161884330034159 0.00303770590646032 0
10.5 0.823285392898599 -0.764807930436427 0.253269319531569 -0.164938274313479 0.000930244316611399 0
10.6 0.838175933523657 -0.778703354462703 0.257664637802323 -0.167992217426125 0.00210261382293856 0
10.7 0.853066421294917 -0.792598621132706 0.262060371952147 -0.171046020222573 0.00446710890879761 0
10.8 0.867957000011328 -0.80649374929135 0.266457046197832 -0.174099543358531 0.00689343212225994 0
10.9 0.882847813991633 -0.820388758020099 0.270855185538507 -0.177152647314191 0.00933579595536765 0
11 0.897739008122124 -0.834283666645202 0.275255315689851 -0.180205192413485 0.0117856845713067 0
11.1 0.912630727903406 -0.848178494745785 0.279657963014033 -0.183257038844475 0.014239708375114 0
11.2 0.92752311946727 -0.86207326215843 0.284063654338691 -0.186308046709389 0.0166943713054255 0
11.3 0.942416329517183 -0.87596798897282 0.28847291649425 -0.189358076149879 0.0191463155959317 0
11.4 0.957310505238152 -0.889862695523878 0.292886275740275 -0.19240698750192 0.0215924172652538 0
11.5 0.972205794204437 -0.903757402383759 0.297304257187565 -0.195454641451846 0.0240296686547493 0
11.6 0.987102344285974 -0.917652130353847 0.301727384220242 -0.198500899192393 0.0264551263754854 0
11.7 1.00200030355319 -0.931546900456752 0.306156177917837 -0.201545622578729 0.0288658860066568 0
11.8 1.01689982017992 -0.945441733928311 0.310591156477379 -0.204588674284499 0.031259068962521 0
11.9 1.03180104234402 -0.959336652209577 0.31503283463549 -0.207629917957861 0.0336318153727667 0
12 1.04670411812562 -0.973231676938822 0.319481723090467 -0.210669218377521 0.0359812801388663 0
12.1 1.06160919540276 -0.987126829943437 0.323938327926295 -0.213706441608236 0.0383048098327036 0
12.2 1.07651642175386 -1.00102213322937 0.328403150086509 -0.216741455142337 0.0406004781153484 0
12.3 1.09142594438179 -1.01491760896434 0.332876684974632 -0.219774128005767 0.0428665467704099 0
12.4 1.10633791004484 -1.02881327945852 0.337359422104466 -0.222804330850152 0.0451012861387854 0
12.5 1.12125246498491 -1.04270916714523 0.341851844752305 -0.22583193604432 0.0473029750147554 0
12.6 1.13616975485247 -1.05660529456155 0.346354429609145 -0.228856817765835 0.049469900696756 0
12.7 1.15108992462822 -1.07050168432895 0.350867646432898 -0.231878852092515 0.0516003591411976 0
12.8 1.16601311854124 -1.08439835913393 0.355391957700601 -0.23489791709397 0.0536926551855658 0
12.9 1.18093947998351 -1.0982953417087 0.359927818260628 -0.237913892923116 0.0557451028182417 0
13 1.19586915142072 -1.11219265481173 0.364475674984906 -0.240926661907712 0.0577560254793605 0
13.1 1.21080227429669 -1.12609032120832 0.369035966411661 -0.243936108644425 0.0597228783739756 0
13.2 1.22573898886789 -1.13998836364667 0.37360912214233 -0.24694212015908 0.0616396191562477 0
