s,curvature,torsion
0,1.69917167387614,-0.0065904796516974
0.0150007828580576,1.61756953116267,-0.00675832506542426
0.0301860131956894,1.53891474080062,-0.00693906244457402
0.0455575794479819,1.4632569139509,-0.00713467069429732
0.0611166616787434,1.3906042059111,-0.0073472981864334
0.0768637812028386,1.32093114124138,-0.00757930256239637
0.0927988476490653,1.25418547126093,-0.00783329837432209
0.108921203367648,1.19029409034311,-0.00811221414462525
0.125229665155093,1.12916806922841,-0.0084193609759772
0.141722563322093,1.07070688215545,-0.00875851554451645
0.158397778169787,1.01480191343665,-0.00913402121663881
0.175252773967748,0.961339275212227,-0.00955026991857549
0.192284630530524,0.910201977224885,-0.0100124425591123
0.209490072491036,0.86127196904252,-0.0105273555005971
0.226865496430108,0.814431653714819,-0.0111030797170132
0.244406996015689,0.769565010555176,-0.0117492439504281
0.26211038528916,0.726558442553592,-0.0124774242277502
0.279971220232622,0.685301397249795,-0.0133016494010609
0.297984818746583,0.645686802868747,-0.0142390643110459
0.31614627916188,0.607611355190898,-0.0153108096907687
0.334450497403347,0.570975685047237,-0.0165432040386978
0.352892182916229,0.535684474361975,-0.0179671433747911
0.371465873463123,0.50164657897187,-0.0196219986695728
0.390165948895867,0.468774835208987,-0.0215610112603646
0.408986643988533,0.436985920567444,-0.0238536545316431
0.42792206041198,0.406200230336457,-0.0265919694165035
0.446966177927509,0.376341737332575,-0.0298999798274319
0.466112864871728,0.347337845934704,-0.033948024720669
0.485355887999537,0.319119252677629,-0.0389751727548066
0.504688921747343,0.291619828902207,-0.0453253748581322
0.524105556974192,0.264776548123952,-0.0535078767879699
0.543599309238537,0.238529815597353,-0.0642945417861251
0.563163626762231,0.212824563534932,-0.0789133664506627
0.582791898293186,0.187609698016622,-0.0994253310531016
0.602477460750779,0.162838797900279,-0.129482636410581
0.622213606592131,0.138472376720387,-0.176057446520387
0.641993590931432,0.114483131981523,0
0.661810638446553,0.0908694624340176,0
0.681657950105588,0.0676965835479373,0
0.701528709744508,0.0452591942892686,0
0.721416090525923,0.0250709275577269,0
0.741313261317883,0.0175175567893992,0
0.761213393267625,0.0327930553005557,0
0.781109666991496,0.054167202535313,0
0.800995280009464,0.0767513135943373,0
0.820863454199253,0.0998050823691475,0
0.840707443281812,0.123160539845884,0
0.860520540359772,0.146781465004604,-0.154457177451757
0.880296085530664,0.170674651402775,-0.116129724233564
0.900027473596983,0.194864474222567,-0.0908426954983712
0.919708161895516,0.219383799608086,-0.0733156475889282
0.93933167828229,0.244269257206421,-0.0606859483954706
0.958891629631258,0.269556554100816,-0.0512991790478338
0.978381711396889,0.295282366459868,-0.0441484948845203
0.997795717710759,0.321484793037472,-0.0385900331194689
1.0171275516912,0.348203060988641,-0.0341967021816438
1.03637123597001,0.375477332605736,-0.0306762951607434
1.05552092345382,0.403348560867341,-0.0278235273682156
1.07457090833815,0.431858364140956,-0.0254908467803977
1.09351563739188,0.461048901579772,-0.0235700708952027
1.11234972153003,0.490962736493926,-0.0219804950810856
1.13106794770654,0.521641557669531,-0.0206574316012347
1.14966529149002,0.553122474717529,-0.0195516743817227
1.16813693087325,0.585440843955722,-0.0186282952936508
1.18647826073798,0.618630998460637,-0.0178598190422239
1.20468490762198,0.652725835643548,-0.017224459556772
1.22275274477166,0.687756340058638,-0.0167048293515478
1.24067790747394,0.723751033686805,-0.0162869824923173
1.25845680865577,0.76073534590912,-0.0159596963060588
1.27608615473416,0.79873089552386,-0.0157139262176671
1.29356296169229,0.837754677556621,-0.0155423876469294
1.31088457135314,0.877817872875333,-0.0154345368708368
1.32804866790098,0.918923941253828,-0.0153814100127811
1.3450532947408,0.961068202269074,-0.0153797981888359
1.36189687146988,1.00423682962756,-0.0154271748239782
1.3785782107828,1.04840547441428,-0.0155215891946702
1.39509653520496,1.09353778669777,-0.0156615796329213
1.41145149353496,1.13958384861629,-0.015846101946912
1.42764317685566,1.18647853902851,-0.0160744696479554
1.44367213395119,1.23413985808422,-0.0163463033580205
1.45953938594329,1.28246724964192,-0.0166614873792201
1.47524643993895,1.33133966504362,-0.0170127471619676
1.49079530154462,1.38061304503447,-0.017393088528005
1.50618848612479,1.43011974467768,-0.0178030157124174
1.52142902835063,1.47966772199007,-0.0182430581753308
1.53652048962476,1.52903980363589,-0.0187137622202543
1.55146696303933,1.57799341929906,-0.0192156846467316
1.56627307551324,1.62626091448074,-0.019749389008426
1.58094398674448,1.67355055080843,-0.0203154451865455
1.59548538461279,1.71954829525195,-0.0209144331181592
1.60990347667709,1.76392048341308,-0.0215469516319447
1.62420497740672,1.80632666254963,-0.0222004616923892
1.63839709024005,1.84645321912157,-0.0228603322639109
1.65248748367435,1.88399312959636,-0.0235239273319303
1.6664842629594,1.91864255695247,-0.0241884787792609
1.68039593818518,1.95010681561853,-0.0248511270163953
1.69423138886259,1.97810665092003,-0.0255089693195211
1.70799982514701,2.00238462401376,-0.0261591148014797
1.72171074593787,2.02271136295914,-0.026798744497737
1.73537389417114,2.03889142269056,-0.0274251746511403
1.74899920970266,2.05076849435477,-0.028035920966774
1.76259678025863,2.05822310004284,-0.0286222495368603
1.77617679105319,2.06115583797277,-0.0291771751057162
1.78974947344273,2.05950940944468,-0.029701423745346
1.80332505257132,2.05327664505973,-0.0301962902908385
1.81691369443115,2.04250054686003,-0.0306636740685303
1.83052545298216,2.02727289198842,-0.0311061040812225
1.84417021797394,2.00773147014652,-0.031526754556263
1.85785766408611,1.98405609667471,-0.031929452588214
1.87159720195736,1.95646360093645,-0.0323186803877102
1.88539793161185,1.92520203165122,-0.0326995753466447
1.89926859874201,1.8905558987795,-0.0330547194782473
1.9132175549012,1.85287285917555,-0.0333640557136027
1.9272527235004,1.81251963412926,-0.0336294530664328
1.94138157149363,1.76986312868472,-0.0338529888390731
1.95561108624695,1.72526413542364,-0.0340368763017141
1.9699477574256,1.67907190044896,-0.0341833917529016
1.98439756367913,1.63161962520901,-0.0342948028397364
1.9989659638436,1.5832209239232,-0.0343732994742259
2.01365789233496,1.53416721100826,-0.0344209281288786
2.02847775837703,1.48472595747519,-0.0344395297616059
2.04342944868834,1.43513932052374,-0.0344269020159654
2.05851633318583,1.3856227130601,-0.0343805983882593
2.07374127321627,1.3363664567309,-0.0343015800167274
2.08910663203439,1.28753695384008,-0.0341903277664266
2.10461428724825,1.23927778355369,-0.0340467798864075
2.12026564492029,1.19171105749869,-0.0338702653674116
2.13606165503621,1.14493895134421,-0.0336594303430973
2.15200282808004,1.09904534079763,-0.0334121544507163
2.16808925248154,1.05409748248133,-0.0331254535547431
2.18432061272834,1.01014769172126,-0.0327953645966943
2.20069620796541,0.967235517324154,-0.0324128698477659
2.21721497102269,0.925390832026297,-0.0319670511553738
2.23387548790784,0.884633555539844,-0.0314490080118734
2.25067601751544,0.844974502970564,-0.0308479170590282
2.26761451135957,0.806416687292586,-0.0301506969281589
2.28468863324083,0.768956510902243,-0.02934159679879
2.30189577877784,0.732584846414784,-0.0284016893343595
2.31923309474652,0.697288009598989,-0.0273082432181613
2.33669749818228,0.663048629311453,-0.0260339432931006
2.35428569520988,0.629846420629713,-0.0245459166560191
2.37199419956446,0.597658059618123,-0.0228257542904317
2.38981935053017,0.566455469581521,-0.0208509127807616
2.40775732986449,0.53620894365585,-0.0185704231859607
2.42580417808792,0.506888391832482,-0.0159220663024682
2.44395581038926,0.478463692225745,-0.0128294217247454
2.46220803216146,0.450904992577243,-0.00919799139936021
2.48055655417503,0.424182968414465,-0.00491005538169326
2.49899700739725,0.398269043799756,0.000182231033296641
2.51752495746685,0.373135580157835,0.00626621313371709
2.53613591883375,0.348756038286003,0.013581642062631
2.55482536855519,0.325103728274457,0.0223804578028995
2.57358875927271,0.302147875045307,0.0329928245212321
2.59242153059042,0.279858062572155,0.0459269903373455
2.61131911962418,0.258205685270347,0.0618728597549744
2.63027697121911,0.237163979846462,0.081784966258185
2.64929054787184,0.216708067229068,0.107013008390684
2.66835533937338,0.196815015360003,0.139513751352501
2.68746687218714,0.177463940321811,0.182207641729682
2.70662071857537,0.158636176440565,0.239604675102554
2.72581250548636,0.140315572986087,0
2.74503792319273,0.122487741745029,0
2.76429273318428,0.10513724860005,0
