#t s x y z curvature torsion
5 0 3.25571357686623e-005 7.802856219385e-006 0.000100764308453063 0.032079002021606 0
5.1 0.0120719862840554 -0.00703834316801563 0.00706551364134857 0.00687748476969653 0.0333535594200708 0
5.2 0.0241460108267096 -0.0141082386513328 0.0141231495679927 0.0136589611309715 0.0346275903699912 0
5.3 0.0362221481003264 -0.0211770476217732 0.0211807494478653 0.020445367774128 0.035884890116262 0
5.4 0.048300471603102 -0.0282446892739052 0.0282383518909174 0.0272368762862758 0.0371093095172741 0
5.5 0.0603810529486918 -0.0353110843570209 0.0352959951695738 0.0340336532818794 0.0382847689442013 0
5.6 0.0724639609510476 -0.0423761558428833 0.0423537170829704 0.0408358582248527 0.0393952665426563 0
5.7 0.0845492607040616 -0.0494398295934723 0.0494115548211912 0.0476436412506539 0.0404248825848646 0
5.8 0.0966370126556554 -0.0565020350287316 0.0564695448295051 0.0544571409883799 0.0413577811942231 0
5.9 0.108727271676009 -0.0635627057943146 0.0635277226726032 0.0612764823828618 0.0421782103556501 0
6 0.120820086119696 -0.070621780429331 0.0705861228988352 0.0681017745167588 0.0428705008433536 0
6.1 0.132915496842008 -0.0776792030667354 0.0776447788951504 0.0749331083385054 0.0434054293275284 0
6.2 0.145013535179215 -0.084734924982393 0.0847037225003218 0.0817705519424021 0.0436993200501031 0
6.3 0.157114218300262 -0.0917889082984868 0.0917629830045875 0.0886141396349196 0.0436549862967815 0
6.4 0.169217543499903 -0.0988411305356016 0.0988225859075749 0.0954638585531473 0.0431754009436173 0
6.49999999999999 0.181323482420436 -0.10589158919745 0.105882551666929 0.102319635189094 0.0421637106521226 0
6.59999999999999 0.193431975243967 -0.112940306355602 0.112942894446943 0.109181321913988 0.0405232271413413 0
6.69999999999999 0.205542924859816 -0.119987333234204 0.120003620867182 0.116048683502577 0.0381573957312814 0
6.79999999999999 0.217656191014424 -0.127032754794715 0.127064728751116 0.12292138365743 0.0349697429722454 0
6.89999999999999 0.229771584454245 -0.134076694320625 0.134126205874746 0.129798971533235 0.0308638102150794 0
6.99999999999999 0.241888861075811 -0.141119318002184 0.141188028715234 0.136680868261104 0.0257430996718604 0
7.09999999999999 0.254007716190891 -0.148160839449806 0.148250161216604 0.143566353685971 0.0195418302075984 0
7.19999999999999 0.266127781170777 -0.155201522353031 0.155312553999428 0.15045455864474 0.0123178877003191 0
7.29999999999999 0.278248626088196 -0.162241678432073 0.162375144697523 0.157344471309357 0.00417608783486813 0
7.39999999999999 0.290369764799282 -0.169281663534928 0.16943785873863 0.164234949070625 0.00492299498125049 0
7.49999999999999 0.302490660230079 -0.176321873663164 0.176500610142167 0.171124730635118 0.0146938583106362 0
7.59999999999999 0.314610729774406 -0.183362740997703 0.183563302316984 0.178012448122104 0.0251695873799069 0
7.69999999999999 0.326729350795687 -0.190404729924605 0.190625828859115 0.184896639160456 0.036251589702613 0
7.79999999999999 0.338845866222008 -0.197448333060857 0.197688074349531 0.191775758985575 0.0478554579783231 0
7.89999999999999 0.350959590220685 -0.204494067280157 0.204749915151897 0.198648192536301 0.0598985093098415 0
7.99999999999999 0.363069813936061 -0.211542469738699 0.211811220210321 0.205512266551836 0.0722986484167614 0
8.09999999999999 0.375175811470855 -0.218594093746958 0.218871851887161 0.212366262137084 0.0849064795639321 0
8.19999999999999 0.387276851048961 -0.225649500637474 0.225931667842117 0.219208439507066 0.0973018319805748 0
8.29999999999999 0.399372219178004 -0.232709241468629 0.232990525554595 0.22603709364745 0.108994781823672 0
8.39999999999999 0.411461249648941 -0.23977383472442 0.240048287887372 0.232850622154141 0.119492239417565 0
8.49999999999999 0.423543352252794 -0.246843743860238 0.247104828690294 0.239647593541312 0.12829724123828 0
8.59999999999999 0.435618040902969 -0.25391935484864 0.25416003840399 0.246426815549422 0.134908449986322 0
8.69999999999999 0.447684961081146 -0.261000953725122 0.261213829663576 0.253187403453242 0.138819944523817 0
8.79999999999999 0.459743916568215 -0.268088704133899 0.26826614290236 0.259928848369879 0.139521379217623 0
8.89999999999999 0.471794895478597 -0.275182624873676 0.275316951955554 0.266651085566799 0.136498590980112 0
