s,curvature,torsion
0,0.000437585789775262,0
0.0471372827778835,0.000498272643553522,0
0.0942745285457289,0.000777319641334611,0
0.141411953167284,0.00112783778348204,0
0.188549774258582,0.00147668721481651,0
0.235688197134336,0.0017833814846617,0
0.282827400730968,0.00201590911497589,0
0.329967523493371,0.00214490267060927,0
0.377108649217327,0.00214200162644117,0
0.424250792846957,0.0019792982726277,0
0.471393886236674,0.00162914013012733,0
0.51853776427083,0.00107871603548367,0
0.565682160657877,0.000375718674808279,0
0.612826728304038,0.00043736295802102,0
0.659971069451098,0.00127310351838465,0
0.707114766264487,0.00208801419937117,0
0.754257411436662,0.00282027626172889,0
0.801398638734319,0.00340994497180613,0
0.848538153422786,0.00379723057301624,0
0.895675762518239,0.00392236723217989,0
0.942811404848014,0.00372562587662181,0
0.989945180414564,0.00316848738358595,0
1.03707736597998,0.00229715840877172,0
1.08420839599897,0.00118191477044522,0
1.13133883014828,0.000225683010637019,0
1.17846932064082,0.00156553464888426,0
1.22560057978985,0.00302829296632677,0
1.27273334771948,0.00447622919745885,0
1.31986836009066,0.00584036419483157,0
1.36700631570127,0.0070537875162506,0
1.41414784382317,0.008050209828208,0
1.46129347102304,0.00875971454224279,0
1.5084435839752,0.00909606977167274,0
1.555598382744,0.0089687945568927,0
1.60275782996799,0.00828752943682828,0
1.64992159947785,0.00696278827782867,0
1.69708902476644,0.00490941400780675,0
1.74425904776908,0.00208612931122626,0
1.79143016861772,0.00200329188764552,0
1.83860039726823,0.00674455624023559,0
1.88576720816591,0.0126745468820461,0.74263690856527
1.93292750353788,0.0196639064814859,0.396821769290166
1.9800776897492,0.0270150926504509,0.246056635000212
2.02721402893868,0.0338764479736966,0.173930552385918
2.07433309235401,0.0393942214246717,0.140091608181109
2.12143220316799,0.0427103484865675,0.130958544379494
2.16850985739867,0.0429616748976722,0.147376816480782
2.21556611966229,0.0392810221574048,0.211807462158901
2.26260299703663,0.0308013897679588,0.437852397415765
2.30962480347751,0.0166736395628303,1.98488985242883
2.35663853902166,0.0043459281687377,0
2.40365430536527,0.0314664508681022,0.972673020561634
2.45068538483016,0.0627912048848988,0.284786675481903
2.49774732637709,0.0947347388611492,0.138464765734072
2.54485664482109,0.123918037122506,0.087719884104035
2.59202941888001,0.147015064342519,0.0681256841099699
2.63927965792961,0.160777304188329,0.0644833871883745
2.68661732328613,0.162051645651659,0.075723238793614
2.73404596055881,0.147776076715277,0.114757313355869
2.78156000516088,0.114939665385087,0.249758617392658
2.82914196033792,0.0605064738679249,1.21970513318476
2.87675986136473,0.0177354659841217,18.5423063130048
2.92436675014546,0.11476814710381,0.538227497916173
2.97190463547906,0.226412094071813,0.158727135135794
3.01931120843313,0.347571060193394,0.073339000772583
3.06652770135496,0.473231478770273,0.040692938673324
3.11350709565881,0.597907469763375,0.0243650883496956
3.16022173104295,0.715326864665869,0.0145101753641723
3.20666922443159,0.818279565832882,0.00747835180406548
3.25287554734336,0.898733308838988,0.00151809722347327
3.29889420321917,0.948276734375579,-0.00453781550260005
3.34480076664502,0.960687277949376,-0.0115428736972309
3.39068272746423,0.938227841151814,-0.0204185778869902
3.43662703416428,0.886270338068544,-0.0326426940341178
3.48270923734393,0.811037643419922,-0.0504594850104376
3.52898584286344,0.719032395592283,-0.0777201204918863
3.57549022295325,0.616526929242177,-0.121585763210392
3.62223189056273,0.509241363167218,-0.196424419506234
3.66919857610909,0.402244676852396,-0.333732369739182
3.71636035593549,0.300052669276759,-0.610758662171672
3.76367503823695,0.206896139082028,-1.24703922493172
3.81109405472152,0.126525445056918,-3.03009400374916
3.85856788994648,0.0620341319688571,-10.7746599677016
3.90604998624942,0.0354316461009323,-27.0284474431671
3.9534994502272,0.0642201047748269,-6.61345015117278
4.00088299765244,0.0957643751047651,-2.46642249976073
4.04817629420732,0.117784767176712,-1.50525139353142
4.09536482609345,0.128417888068982,-1.38093469680345
4.14244443183166,0.127098644644439,-1.7792172323075
4.18942163147725,0.114015153314731,-2.99363104930008
4.23631390060233,0.0912860188069834,-6.3626317326788
4.28315000577262,0.0692717788992913,-13.7838988305353
4.32996943658491,0.0748592876633082,-13.1291432692947
4.37681925169875,0.111204881390879,-6.10425037823103
4.42375008691418,0.155706800361743,-2.99971021513034
4.47081214321207,0.195020417177082,-1.7549964372117
4.51805081318913,0.221400697025012,-1.21373031778894
4.56550162432351,0.229001939069385,-1.01504822883079
4.61318434446381,0.212939180918565,-1.11133787970293
4.661096345283,0.169090308047898,-1.87241579470209
4.70920563337896,0.0954794096563492,-7.18193981396507
4.75744444312178,0.0510855336133721,-32.6248075320081
4.80570750511147,0.178162057178583,-3.40022428032797
4.85386098072781,0.344167446386423,-1.11646099006423
4.90175775502638,0.530153495498419,-0.557771126059327
4.94925541940693,0.729352117325252,-0.338031396456557
4.99623549885992,0.934518910156959,-0.227568177507437
5.04262208882133,1.13595426848778,-0.16231499211197
5.08839746766967,1.32039824942284,-0.118404087054036
5.13361163359392,1.47092441824033,-0.0849133783688732
5.17838238996735,1.56838642103051,-0.0557010323175603
5.22288309284012,1.59763757660339,-0.0316849938518246
5.26731739449458,1.56048389068618,-0.013747870323667
5.31188760231857,1.46736467354831,0.00110686121256145
5.35676717897895,1.33237903879499,0.0147204226725492
5.40208214054492,1.17054480703921,0.0285795437240797
5.44790243174398,0.995516708710331,0.0442778368753602
5.4942423530484,0.818411671695716,0.0639422299989309
5.54106796314904,0.647703677238847,0.0908255434556287
5.58830906676762,0.489799682007788,0.13021552235036
5.63587362872984,0.349883535879542,0.190218015271502
5.68366283520101,0.231425546415803,0.307383604050594
5.73158370130877,0.13312942967155,0.671262461835142
5.77955527781153,0.054873911898781,2.96493477211823
5.82751106719233,0.0317044644388597,7.03383411753695
5.87539985745144,0.0757747055017705,1.03729151453383
5.92318544367647,0.114177052334057,0.406191049192374
5.97084554115519,0.141613783274899,0.242121910432961
6.01837012854199,0.15822162745563,0.177840958800064
