PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
-0.047632532528101554,0.0017046795301159968,-0.6006852864805223,-0.21399625836302577,-0.032409979187801016,-0.06210164607895628,-0.03266692587613821,0.13621991446422485,-0.19011731787060804,0.038433471679439044,0.04199604156738028,-0.003766907111352309,-0.10337469138706183,-0.047328856770499445,-0.0037072454193296453,0.01852111584317405
-0.7751202031000537,0.2959702984456498,-0.25852364687620294,-0.12388913133548694,0.018525789966728233,0.046229753722438746,-0.17272503798000105,0.015286498902749343,0.06829566349008448,-0.011455616040661469,-0.11529527914726806,-0.022918904962880543,0.029657732687041208,0.03162631739090834,-0.036639755319258394,-0.005597432635231436
-0.5933024154951089,0.26642119204348363,0.17798218704742377,-0.18856875836896847,0.09391686892454958,-0.028904216871198235,-0.19399107987508726,-0.0045223982218024,0.07399967222944318,-0.0957841153557058,-0.0799218506448621,0.05435608426113939,-0.010832457830741594,0.05562611286380942,-0.008113557669392465,0.016393234394278977
-0.6516495527352715,-0.47102013448530866,-0.06515674019468495,0.07202318678833236,-0.19350422982050086,-0.004702019380270102,0.015558649310430356,0.08358106902115975,0.012306591134219003,-0.05919585776672422,0.0916055681892592,-0.009311869519436466,0.039043521739232825,-0.011653248231020763,-0.011032312730002164,0.037008169920427936
-0.7972843718810774,-0.7100076714056133,0.13270371748147164,-0.1031613345334241,-0.1683232042875475,-0.24489785605451173,-0.2610345337821845,-0.008282974747845812,-0.04801330600631659,0.13496274099666955,-0.009249552339870723,0.026370448183160533,-0.0047499038277606966,-0.03051912162769274,-0.04128361927541292,-0.03630209244294884
1.4286942161660472,-0.10906446321977037,-0.16343986879482175,0.3410227049472854,0.04602134357165821,-0.19857550522847545,0.03357617112477307,-0.011755289363817763,-0.0462163253913279,-0.08727239643423544,-0.11097895160489052,0.15920924418417898,0.02426363427747576,-0.08116811488346944,-0.029186618668597397,0.01946542399830614
1.0230324912881736,0.4501411552330653,-0.1339032663385679,0.2208412544370784,-0.15140658626721265,-0.0030510884679935124,-0.09970572303998773,-0.06507288598860168,-0.20281519035625284,-0.17612559021950466,-0.05790654102234877,0.07691416808883128,0.03282450186551321,-0.043598628018178945,-0.02738705963307184,-0.07793543529403965
-0.48992298247562355,0.06396978874608522,0.0030663064765894116,0.008531035858238965,-0.14740193644822824,0.12797507348823334,-0.011795072376679254,-0.10550060455892288,0.022270145589042716,0.17305185697571235,-0.08759303679858048,0.022980683438912707,0.042737672079526876,-0.06523626978683142,0.05458881661335492,0.01430545468477415
0.06883486971735567,-0.3085987415253672,0.14048481245163305,-0.018328574825891047,-0.046151019298055,0.22611219851049466,0.12202567244774229,-0.036112043796609705,0.05316396873171424,0.13304112512875343,0.023501514269960347,0.18947423131218202,0.08763454065002929,-0.07496857587456818,0.013899500052942035,-0.0009018017849781318
0.5667744666999555,-0.18228613855400255,-0.5950618488982738,0.12681503969014155,0.23151282910221108,-0.0013383120755305206,-0.1807125399431307,0.016341033215516443,-0.005507755042480522,0.10781209439787263,0.0705554486915825,-0.033284219057781325,0.09666256362891976,-0.023385540598234687,0.041796533509222196,-0.015565941738161532
0.1705192147739593,-0.09424457615293308,0.1317733471340451,-0.16450691125138928,-0.19464522992495947,-0.20913455898832684,-0.042940075118157464,-0.11338257697892833,0.10182846087421922,0.004016417056473744,0.025242178919886005,0.16649017865446883,0.018599282515891668,-0.06280125601283157,-0.031684560464211205,-0.0065946993584451025
0.07223650808655702,0.3497297423485961,0.2028911758962893,-0.1794324430028836,-0.23000825795989052,-0.16196939727736911,0.02496779077166683,-0.07124274871635528,0.04866176880886436,-0.04163101608350685,0.03351361372980828,0.062000953103059704,0.04862626974404727,-0.010774193825058086,0.00787214694575492,-0.041135664183024404
0.4574703474581274,-0.026933227373423255,-0.3333489633521514,-0.08156100955222041,-0.3336399937420944,-0.03507943432548315,0.017470171010751073,-0.11201566411623808,-0.0771114515456478,-0.09379252295076058,0.09584957512267031,-0.02116401494578299,-0.018212825167505248,-0.0023215049437617023,0.012448200760957318,0.014704184852660219
0.16939320673270244,-0.2184809126315107,0.1782191158164963,-0.2048642271101396,-0.14417419125517542,-0.17247499564025046,-0.1132245988549139,-0.03473283046345173,-0.012968217710217795,-0.052608587130123285,0.09151487929884183,-0.06781814727152159,-0.005467845188063609,-0.08397927842872704,0.013652039647465107,0.014009875049943707
0.9783564000731608,-0.2037386969221328,0.3918492811843387,0.470892764915698,0.022928182006726625,0.016710716073089354,0.03971106088314891,-0.10610283920144314,-0.014908997649710917,0.04376822875519853,0.008430989811492873,-0.08118720590837944,-0.005904528337369819,0.04355112885487812,0.01936250352683913,0.010120176904955341
0.4798167928285367,0.26499351672671234,-0.031162903296735673,-0.06707634611616674,0.01438157274405704,0.12022026123532761,-0.026841867286025792,0.03789701592679899,0.0790662184697416,-0.1157351974142762,0.016438588344293202,0.027150582245952487,-0.055694045554075075,0.12225079299986599,-0.0911754274446803,-0.02164516026460348
0.05874753498374595,0.018041184100179096,-0.21701169582550525,-0.13953956099951675,0.1420021284003837,-0.07636344797536469,0.06830947227727939,-0.09807624275441917,0.05092589646920942,0.1329919340825144,0.032161214222411035,0.23222404767821797,0.0337662857448263,-0.014246422702168984,-0.03328849987101702,0.021213513735386394
0.14706283767896358,-0.22005903774955143,0.08513905869994509,-0.19451527636715776,0.23913659306857904,0.0983528769458101,0.08224711556963009,0.018011966097493892,0.043032456894402535,0.14186779450201792,0.17778980298213098,0.06801328854680402,-0.01058237745134344,0.04414723701750291,-0.003153378094045603,-0.019809816840879464
-0.3185338912365947,-0.26025929977613016,-0.42773432243413617,-0.07898669685069788,-0.01843117958482274,-0.1889975211300841,-0.04707320645858396,-0.08772806216619598,-0.10833983620597165,0.19295643755626402,0.02792325255056348,0.00479091295050231,-0.08234416169793017,0.051049888281761616,-0.06209485367452944,0.02887681975114975
-1.0396063931423614,-0.4245871515327224,-0.3931907692161275,-0.2612390152208511,0.09117080898643923,-0.3509390737783638,0.03902925503089047,-0.1026201035336159,-0.08388096544969621,0.10768566198835407,0.05857016101194901,-0.03922563002237234,-0.04073947638774168,0.060071757524710195,-0.04315339132737311,-0.03453154137828156
-0.47494250532707316,0.1551602670050523,-0.031337261223752876,0.08318491691040864,-0.05206548080077827,-0.09099156760964737,-0.018541682631710493,-0.05938517610515683,0.0745973546593848,0.06180798075975023,0.03068931675370594,-0.057747707497132865,-0.02179859447754135,-0.03298048286007163,0.11085641186829367,-0.0007850657797978597
0.18468881946985027,0.32434018693716665,-0.2801413054291213,0.0002049351089987543,0.032550232067869694,-0.04870360386887026,0.08154961162286858,-0.10105901609167012,0.13322152546158705,0.007591184024748468,0.06028136283074578,0.003791822844338988,-0.06812096819229468,-0.0039495674814825354,0.04665191435584168,0.0043953871291651445
0.02809190237165935,0.5192567307704925,0.5704559484561692,0.08591327408340049,-0.12910845355569212,-0.04270846414343589,0.02054122327052435,0.19987958282335316,-0.003713519215842731,0.12020540450453249,-0.050290019795075844,-0.07514106761936602,-0.03425326161968002,-0.03626879985225244,-0.07365716767285967,-0.011622649210789216
0.13807979829679667,0.24110809271994346,-0.12597732015394086,0.18780991841349573,0.15327736723610572,-0.07925196699143339,0.2631694630033555,0.1395455216184178,0.02623987919254278,0.07090221888434496,-0.12288928609946198,-0.041783124386821635,0.01857848016904499,-0.021538024272468634,-0.06295325098555839,0.012854751224301589
0.9512364280909745,-0.015284296383454719,0.0896030348713773,0.04000445086696896,-0.06463989812451754,0.3341519144098933,-0.02129809217013559,0.08011636538580524,-0.021283813468533544,-0.05089996213885524,0.11684334407735622,0.012724423971402304,0.03208606994451016,0.021186588635429035,0.014560708488514651,0.03401809706990146
0.9158622925142543,0.4217087962092456,-0.45974373556412423,-0.02476987364897312,-0.29170031251625295,0.1771075082148055,-0.01903101888629688,-0.054860391777275724,-0.00886593854878399,-0.10060200489386434,0.08600117564524395,-0.030422833895579454,-0.038304989353146426,-0.002487563149690966,-0.06494302526732677,0.02044551099480508
-0.49513391079381436,0.3994702224464096,-0.2968119741587054,-0.08144132878780153,0.3249939201978587,0.17038329908319927,-0.10508849436477893,-0.09505187147771765,0.05061359081592724,0.003435820846774941,-0.03926084170642502,0.0027384675181309007,0.039944035372035544,-0.029044604706529156,0.07066196984712522,-0.05933664559001229
-0.10225284832039006,-0.0883163972489002,-0.24224343599714443,0.11300572947931457,0.13138825036116125,0.15035479265070495,-0.21946548429189988,-0.10853310004484869,0.06933361702043088,-0.04010215812946215,-0.026042349575896438,0.009105461646235314,-0.11019934000108147,-0.08972565238237687,-0.01875121976275669,-0.05863535483526252
-0.8577747341396335,-0.3726175567187401,0.038834864368857996,0.08205960756467837,-0.19695853404499045,0.04752363459261519,-0.04232129373227256,0.06777409931073552,-0.05459903489986921,-0.08153663841953776,0.07301193858995889,-0.0667656850178614,0.19174571543767657,0.02023814848504288,-0.08921652477530753,0.022392808379199297
-0.8853707017390924,-0.2594534761577682,0.3404325588938818,0.08662244531066671,-0.09852854322943662,0.0735766217956636,-0.03501472029673053,0.06047251641761976,-0.05796074123735342,-0.1629734936824742,0.10921253447789717,-0.008746246590983914,0.056741240945243306,-0.007552403301282137,0.025295407210783903,0.007735256085783085
0.6437871533028996,-0.37270934526577376,0.3924850632546934,-0.011234227745095398,0.19013494505875236,-0.2706315385978799,-0.08217115894449414,0.07040130355822313,-0.009823681599098383,-0.015313388184480248,-0.06916224828872908,0.03998160465589019,-0.005736185533511038,0.011635438354594234,0.025948171472626874,-0.005208059146164928
0.049810010476231674,-0.17432531684986374,0.07463958511226773,-0.3266530459819407,0.22253892040938794,-0.23707278973665424,-0.03233671055645586,-0.017529659995108457,0.017964017253208037,-0.012455477370265991,-0.009567419611466454,-0.06087491171481734,0.041766030236670706,-0.014610933457895443,0.018000807718139944,0.003819267466946323
0.20998826074811133,0.2592267472832067,0.1546311000495414,-0.08900092197415259,0.00043517842404352386,0.11914450436861035,0.10381141330691122,-0.041437117135549775,-0.020130881795766734,-0.03204860089975946,-0.008924922870691441,0.03775860736014468,-0.0409968501809209,-0.04290287087598271,0.0454968492833811,0.02399120235582334
-0.17722592255348896,0.09397561389942541,0.3144287146136025,-0.07141151577399983,-0.034500886371692886,0.15628830086463805,0.028285572759081598,0.022347493927898098,0.08239145183525305,0.06276649053056914,0.0564979787401267,0.058860076438671104,-0.07365277975193547,0.04714238217983251,-0.08878968642138185,-0.027622488616607405
0.3451667102018603,0.06702640356438896,0.19104372291248328,0.12193810321539122,-0.20776388560123427,-0.0955458060057787,0.011376573386428085,-0.012623951167888264,0.17626861275235717,-0.04519885595629608,-0.024052087881523177,-0.03473890999560851,-0.04962825898230089,-0.006764851663379973,-0.0014351736145491456,0.004363384694028971
0.2279556566895971,-0.012073924135809934,0.25120408558678736,0.16584371679336768,-0.3207687653105888,-0.10930439369358533,0.016857360395976767,-0.10518935330459675,-0.11539374672270036,0.0331975002359299,0.040250993909949496,-0.007300021290119196,-0.07290932397126597,0.011998109575765657,0.004891560859157804,-0.014382507252759615
1.0771540742866506,-0.34328581836379135,0.022494641140727745,0.10870064952855785,0.1741909549420766,0.042990176724758425,-0.03938340314134858,-0.047178979293744906,-0.04216065078293259,0.012304528402618174,-0.10176348669909857,-0.08630514603134753,0.06631156314485663,0.07141887327634183,0.08579002336780396,0.024058553907190472
0.36078354392923123,0.14479849554534885,-0.17434917282190235,-0.08388249958559993,-0.13075792574418874,0.18231952210865485,0.04999317103796218,-0.12892065053428986,0.014052421977071482,0.03090371479083219,0.030310920942941882,-0.07290033562601335,0.04773637616329739,0.0868935947640373,0.03145115569298518,-0.049025358241467566
-0.2952106840897517,0.716071647509612,-0.697124270568963,-0.17931235377050353,0.12302440679986895,0.16058829528119167,0.06151445520750812,-0.1426276342711547,0.029798511233321074,0.0344917640247214,-0.02861220611639889,-0.07541235401489997,0.09254916033900482,-0.030456375206069586,0.001890005424555613,0.039616920831707536
-0.808289421903077,0.7368885786435277,0.8073956336074605,1.0064893379508313,0.6044593279166118,-0.17139245463041713,0.07555065611806489,-0.21051236594967865,-0.12333087500437609,0.022013496258968077,0.13620546958400895,-0.0852543663954588,0.02044939629003596,-0.05646380503495544,-0.0853433489348235,-0.025045588323896795
0.08071871910429587,1.0693821094839195,-0.4872638946686395,0.13100965175826607,-0.0006399288112373669,0.08174392092889371,-0.1956712833197959,-0.07297317293679587,0.02389085661355115,-0.06691714126003978,-0.039709228944401154,0.017588910803782276,0.01578944457504168,-0.024237123364126062,-0.02062313693182155,0.033395931020623
-0.2013138546610257,0.7687617168466531,0.2035316828910668,0.07871989295269369,-0.003956543244491702,0.00038143634608921563,-0.15399879157676988,-0.0764784780348992,0.04760883136968795,-0.05700213979648987,-0.04547895195053009,0.03000913530515873,-0.04111073803360632,-0.003710222536627658,0.08047396701005559,0.08069044631195803
-0.11831032754486075,-0.43202522843616836,-0.5652045769433112,-0.10057899406083404,0.220933951816221,0.3332821416651027,0.01357099808821427,-0.01413379302372219,-0.02345318836640703,-0.06923488266331482,0.11226647969178269,-0.06291187115011523,-0.11328041220803588,-0.11678890907367864,-0.04938093414108664,0.04786270793000015
0.6850254431387546,0.35878797643289373,0.3047523051543457,-0.280659413874396,0.07004396206078607,0.010731791781481023,0.08572148861447551,0.12833952509622495,-0.0194782991889981,0.06366863676599,-0.017476353632973105,-0.06528017967339575,0.06967586299223613,-0.04988822623377254,-0.03990742125329712,0.025403808872653824
0.7787116758548784,0.04379634860871283,0.40293179801969814,-0.07739218552278164,-0.12310095245033532,0.18014686266830465,0.04537083187934332,0.0773579711387141,-0.034851392282795185,0.023655856383626002,-0.027184548159874977,0.013454981506905023,0.04153627869768272,-0.011939098842736126,0.0019216556802996998,-0.020105212620275703
-0.5052554193713295,0.6056037626523751,0.3058090708413506,0.07248804280249585,-0.07966021033622898,-0.06598200176954865,-0.00419878933312022,0.096287235057275,-0.05655475697123849,0.10786048546986655,-0.03176465470387063,0.053973948414265796,-0.05170746748206753,-0.051853150202131854,0.1013721053366682,0.003333866542792892
0.25118827321165227,0.17413066105139263,0.1669792357694702,-0.19795410120311058,-0.09311565447742638,-0.17809613578134348,0.005293032416958693,0.06397746607546699,-0.08703169372024698,0.024320323624935893,0.039073128699592986,0.01148217540001574,-0.030753813788315022,0.024259472415147375,0.00890747892390209,-0.04770187693513803
-0.3866409946492865,0.34563272089940367,0.3719782762858067,-0.366567281030137,0.008375656219548694,-0.11176611336997117,0.10629273488969229,0.0314867330855742,-0.10049408424653929,-0.05378571879283103,0.026430753534692653,-0.11385851829918722,-0.054401690996280894,-0.058042051517990544,-0.006769622814351825,-0.026971290156658865
0.08621956750787854,-0.056675256859398324,0.04776069915146943,-0.19085265009525895,0.2525318651823799,0.16727250275084757,0.027760663645473832,0.12715294056425858,-0.08008615757175488,0.011320016519506548,-0.0922905896932705,0.08691478909011013,0.04028897481572255,0.0025185253368396956,-0.010596129473506827,-0.032855616175933224
0.5846641116331219,-0.39496761510219414,-0.15923182423196106,-0.07052170725492224,0.23856213587868588,0.09785692968292878,-0.1039904509442254,-0.08241327619949772,-0.19491742061885636,0.04872679639533027,-0.08250737963367236,0.023140982695798937,0.009587199151372034,0.01989955235936705,-0.03470102920554102,0.01759022563293461
0.276102484305946,-0.05223498469963303,0.3515509116585652,0.02847990009988302,0.17449526724427838,-0.03952707193236896,-0.059464180787524065,0.010517094207104172,0.2186750443356918,0.02793883030288144,-0.07589850054151671,0.031001016463669727,0.009139427382418307,0.054429361578907154,-0.017430148073328967,0.023707500084665704
-0.4806753205833555,0.6192326126360931,-0.02116886309447455,0.16971429421438328,-0.313537273976392,0.04619247178829335,-0.0015490695567027448,0.0657702251582839,-0.11861345440531162,0.04472104365546688,0.055961353233644096,0.09140693549535649,0.06766559143768956,0.07560018365919177,-0.037874233452562175,-0.005213940231929129
0.5550225330011966,-0.6517957595188996,0.18550952598207332,-0.24478502492767357,0.082085846798994,-0.07592987394308484,0.011482332189277404,0.03901624286594507,-0.06934029100624944,0.003034242155582581,0.03463146283797597,-0.01876135745477199,0.04185234964035419,-0.08719386291061623,0.026353994110806023,0.06286039584329553
-0.22156735211414905,-0.06718409217713099,0.048791548678496784,-0.18480100099981858,-0.010784746625019298,0.14823377314356523,0.1455977543967128,-0.053249837421252194,-0.020177669767655167,-0.09375316299616981,0.11032535856122327,-0.011658392611107387,0.024587981661117066,-0.0007726234021353598,0.03823985695038603,-0.008621688394519114
-0.9644668439689238,0.21423113810881836,-0.43816861180893896,0.019863060397918318,0.1649579582155142,0.11599850035797862,-0.14427090213178229,0.14484461560215836,-0.08505775472040249,-0.0515298350246009,0.05079521600393849,0.06339590503936726,0.08920931750558134,0.013777482995316122,-0.02381002212546457,-0.036965943839225135
-0.9368101607541807,0.2119395075253741,0.16562129670263487,-0.07217026504403878,0.25064321465132,0.038729671001576566,-0.12225437723608057,0.09940862116809288,-0.02345859772831247,-0.032519196840116636,0.09499977095893897,0.01418491313559167,-0.02269766444421856,0.04282361995743046,0.08357521618996104,-0.0157678957712252
0.18843389112065484,0.048964832427362576,-0.20583058161570394,-0.23547450112186533,0.18634237725355557,-0.11959655424676999,0.2553619980523535,-0.05291218414908152,-0.0644380924083102,-0.11204576330770752,-0.028817669901938188,-0.03700821416774262,0.019870525754720425,0.08243190123421619,-0.007576371640080487,0.06714164031562865
-0.4791093064658006,-0.4174435066304258,0.4150302243578887,-0.2156626001966413,0.01568060238726622,0.33771243271340906,0.11557033476324001,-0.1629829687155637,-0.18358901160396396,0.03129343371119334,-0.14038385325642258,0.004356196796906131,-0.006960323963873905,-0.025302547065973013,0.005096549830093278,-0.0031342137688300173
-0.27228159260403323,0.3662935388134838,-0.10222323503126954,-0.10506259108209703,-0.03638789814821302,0.015023654883521665,0.18560201615399557,0.017561831643080422,0.07923444320629254,0.011309351133149362,0.02840379861581971,-0.0018415472012552813,-0.006021016797134206,-0.0582623930679438,0.0179976888692108,0.014457118744256939
0.1126330047116692,-0.20759381829312193,0.6807125502754741,-0.0752282278282582,0.0026543439402871016,0.085916390182639,-0.048053670739413155,-0.046538660737086464,0.1719342289051799,-0.023033892321497856,0.01673205263161254,0.012751422880663145,-0.04486399997724571,-0.040133797393287894,-0.0772700821288188,-0.003986307804764083
-0.20490089629937905,-0.1390852161719593,-0.14431871199658494,0.30135914002250563,-0.06123872233764117,-0.04975773830789198,0.17685508760855734,0.06429501323600782,0.1428008943245176,0.023041817000233195,0.052379435759416094,0.096482828371314,0.0007191124641000753,-0.01142323447481984,0.037907001535792045,-0.018547899847071662
0.025809898025618616,0.8097490215447969,0.11077304548941151,0.09595307737154884,-0.10440895112184474,-0.11757746287740053,-0.11328288752691415,0.16457138975595015,-0.08910894346600355,0.04123937688580053,0.0024588444713591617,0.07145121629929463,-0.10697101648569479,0.027586401627797213,-0.04191994510371483,0.10758760159888162
-0.3744445872070884,0.09654554861566712,0.28057788915485143,0.07373491142107735,0.13408776972841785,0.16146390874627672,-0.05290660293162283,0.07257261596847875,-0.09034063970111794,0.05524144187560906,-0.02343704894102993,0.0815511941018087,-0.07204838890674242,0.05101702299647871,0.033126814370262436,0.08190819319819875
-0.6515545290898525,-0.10639283671752167,-0.26823765426102164,0.2634093481239216,-0.034482268203144706,-0.0926619432779979,0.10513901255062474,-0.036699673453121584,0.050681338064039044,0.015163950340170249,-0.03799038597219166,-0.008937096541309447,0.0989170579281328,0.06149887018975887,-0.0034675352907054396,0.09998810908323678
-0.5197913223247033,-0.7289212579153858,0.07240593828705395,0.13133451911935198,-0.0867594587433401,0.15468283040638295,-0.04359835457980296,-0.05106520779980667,-0.0031397847944267254,0.041555578057312796,-0.13417529633223407,-0.07954092295401333,-0.02547788129667987,-0.007420157140393402,-0.03226298524317307,0.003823332184079209
-0.8913706347827823,0.08825913945633476,-0.07990706094307397,-0.09856274812586911,0.2923918815302084,-0.12420248919885746,0.031540262800504704,0.17945824118364112,0.09948076989315438,-0.1740619932997934,0.020071677499041624,0.022497393007320038,0.06112093811993265,-0.01702833569551583,-0.0016092412260295258,-0.029808755302969073
-0.12241486189366572,-0.35554840776702445,0.21993403184257446,0.23653568221754595,-0.04270296526214257,0.09286179621804456,-0.1254767620152161,0.05416314092248662,0.0012286691336477196,-0.09104429351804667,-0.007307828529649979,-0.08078797056229421,-0.04327824484352451,-0.021411643888883496,0.051479035825020905,0.019723486369769484
-0.3289336375834039,-0.3695355308078342,0.7170398481014666,-0.115361913315753,0.1903039646875231,0.3683087815046568,0.11593568155923384,-0.07710803752590102,-0.0020197991958027794,-0.06936342478772281,-0.0034708658846422102,0.037500560339298106,-0.08542583778624825,0.05118981751318641,-0.011807572678293098,-0.06180828485712371
1.3536427982067047,-0.2173960217481005,-0.7361471194222439,0.14641202405525183,0.3072825623400145,-0.07633196562393603,-0.031051438655172264,0.01827866625030708,-0.026135799020723896,0.042675110817154305,0.0537969891964567,0.005498123358468304,-0.0033539214537980835,0.06794274856153254,-0.012051948277847793,-0.04377498408608857
0.2993484223190528,-0.022051209605894295,0.08425315078036677,-0.07180902054422292,0.09489930967819751,-0.3544185787644009,0.15304653632129359,-0.10683087664079433,-0.024911205863588026,-0.10752696347472493,-0.014666009113096172,0.062447713472306904,0.005583430599568982,0.007807095278702429,0.022578351906510072,-0.014573909348821468
