0,1,2,3,4
0.32037488641724576,0.1985554528707394,0.16147168831870848,0.3301284697071158,0.06807500537315128
0.4088952742226482,0.17763020957665407,0.2903662175750044,0.2320524586878957,0.21190062887682543
0.2421680383295971,0.3491076539544559,0.3166735160370353,0.2810826272752696,0.5038687130098684
0.3595823793476589,0.5443317305220088,0.4662521441180311,0.21376122439468187,0.12458492158000772
0.3824864983723595,0.3418212041789066,0.4257769631772595,0.3021169852989422,0.04094755892754885
0.20879818544145928,0.16085537046763207,0.47045911648100264,0.18474828585639078,0.32203890066484
0.48729345072094565,0.2738286112255216,0.15812029508776054,0.21817810365183207,0.34212840835839403
0.35269611898056585,0.23926347944912563,0.305515106926702,-0.058450524707886864,0.3676279144724509
0.26644983852153775,0.383777684696646,0.24068935982030995,0.0956584592792769,0.2138476677065025
0.18932608558646685,0.30624419095311345,0.47380862467309837,0.33999609890524174,-0.231691739902835
0.12650052894216932,0.20487014356580116,-0.02352974910903688,0.1693590982658912,0.1997960477932721
0.2830248377478576,0.22118563651576686,0.2748722051626383,0.4288301559674619,0.47055038117619513
0.5918043992156496,0.3578094951080997,0.2365394876316508,0.40819283933322875,0.2718123850179963
0.3776951266329192,0.3720929571740544,0.19225032133890205,0.28676894952860604,0.09863056305332758
0.2224064736857268,0.11258731931116892,0.44706528214177066,0.34043999256838625,0.37743545191364164
0.24568204156314175,0.14257032468837913,0.23417454425472276,0.3863619803460222,0.23964354300072171
0.4063402391883492,-0.14243010894297514,0.3135921402089714,0.08829390005665654,0.10847839251091176
0.456760301854914,0.24692891956152832,0.5651273530319413,0.20529445511268687,0.14976425645733465
0.5282830845768098,0.3238506213753856,0.2663877155257383,0.13957163835851263,0.04950108709980554
0.26042077485475107,0.08444960168358605,0.49160618353591845,0.5433392983977603,0.19105795911169113
0.1233802791775637,0.4059230174860016,0.12138335928313644,0.23025466163073866,0.3135463862254131
0.3317474245913047,0.52296948568522,0.2369934608131349,0.37173868699626245,0.2618561948594303
0.3483877693601603,-0.13237610999695942,0.18382462071016015,0.22681561902624833,-0.09528580579315238
0.28056522740214934,0.29162744745110897,0.2302366036815684,0.2423243560419561,-0.037355233630311964
0.6424279164696526,0.2661277970899866,0.26441965282729396,0.2731865818508008,0.3374579381874787
0.2271948681374542,0.4345624516599098,0.13182669515001277,0.32499577768445065,0.09254412718343852
0.31881885327929865,0.13179347433453115,0.2903371111897049,0.06135377300572816,0.0020942889985206383
0.07904432328095266,0.139453804412016,0.25830120112829164,0.32560495101147113,0.32470218851861316
0.35108702922308027,-0.06966161906020656,0.21594590351053383,0.46665201333390044,0.06691202892852866
0.260254957530878,0.2925727232949777,0.2724778088674777,0.4304093706731558,-0.046264986332782386
0.47471170205862057,0.15866314554711633,0.2779183834141087,0.14400564147699993,0.1478294102559239
0.3823125478958145,0.13762904911975485,0.3551193342287787,0.14125297316751698,0.3584625438204215
0.3408447532074936,0.30234053310073994,0.357761120356469,0.21124557028189428,0.23631422961228224
0.3733076067138383,0.4168012654475085,0.1815810291393469,0.1863309239357468,0.04686945821934987
0.3197484172340165,0.1898372370354613,0.25460369243764897,0.24021022754728555,0.3490337432135787
0.3857917279045404,0.24621840255393387,0.2767286085047493,0.021847385195875903,-0.09804155956111119
0.38934638554309203,0.3801703531688465,-0.08268150190810261,0.1023813847787071,0.2070647681814528
0.4247741679182524,0.21853705585128017,0.010661760343062064,0.15882239500296444,0.3456016881716844
0.31638254528097826,0.2845171564149321,0.34134649159373426,0.5344721796725209,0.35024531018028604
0.19843216870238925,0.05959395169240805,0.2288916865482884,0.26850956678987414,0.4365610228303131
0.19503568463329257,-0.04915861445303754,0.16198491402188098,0.08298312903740494,0.3687334248273735
0.2590484751515395,0.22758435451448672,0.20413734010469253,0.18112255950102762,0.4194981621072139
0.3451358897415541,0.45190709177865,0.634596781946175,0.2575608238579339,-0.06946022917127087
0.27713188448573517,0.1080407069305355,0.349255539292924,0.5058882530947033,0.13891657575810812
0.28837537907199623,0.2214078420765986,0.26454237300016825,0.4278913968992627,0.304348272152416
0.4127308431570126,0.3015903454858936,0.3593039361540606,0.25138731776794004,0.362991196304607
0.06651143467708848,0.3167191898566189,0.27347598705023196,0.10380197615554204,-0.0024364354776257946
0.2973793554147966,0.277868031322973,0.30067551267192566,0.2730077152350476,0.2063307295858905
0.23271118771277224,0.271929128121765,0.19860152808765516,0.11609366818033498,0.04992137440878738
0.25315454236697926,0.2946134361961381,-0.07550176561547237,0.2948727997996614,0.2973678812202665
0.39303939971107776,0.15213427334040353,0.43972206300167643,0.508332044980842,-0.19203583128824658
0.24828612802632566,0.18687173887206804,0.5345591699402891,0.0350242714669624,0.1082656161542366
0.37017015796715824,-0.136452418538038,-0.018470093144121923,0.2503605551975673,0.44328182642854286
0.27974570403373566,0.2910131827342274,-0.07270050209550313,0.46936443570573133,-0.1233602307104205
-0.13342394428033305,0.3157766699484554,0.4281787160641588,0.2289657382272914,0.09150147605108669
0.2905071549525984,0.10894975301860252,-0.10727815647517012,0.12765247915655475,0.3370458385682658
0.41393956828789863,0.196728600122197,0.1270223110387857,0.1540500155041801,0.21503972172477606
0.5091184275593491,0.14625368449716586,0.5099185543656726,0.4751640440733945,0.29655043861080244
0.1591228413665961,0.20064216263423687,0.07441748971873724,0.05770521834330034,0.1488267883093948
0.29900112337633666,0.19676175496346082,0.05553014417413891,0.14043365070522815,0.02188778601267735
0.2414093443249616,-0.05845197187888538,0.3380941944915904,-0.08197796472776396,-0.10225588629864965
0.19975155550107365,0.06101451658668204,0.24099267899634347,-0.07287105326097579,0.390199289941937
0.2138015010729492,0.2712638792784207,0.3203984416074703,0.16298004054764545,0.1809878933368363
0.3116849197781399,0.07166007508347279,-0.012364858845844364,0.2511156656351386,0.360882898481847
0.19133453332255884,0.16709253432112045,0.09350546771816612,0.28679044230660344,0.30715834850831647
0.4090782855752036,0.21742824483984113,0.39906411765512545,-0.0982824767239029,0.48227042285517824
0.33555004975314695,0.2816104164998215,0.2862633631278181,0.15299737608146782,0.3212377679787029
-0.18444434148113367,0.13753135609437264,0.41194438022786034,0.10122566033562547,0.36189414558481714
0.4112915979791478,0.18585431980948142,-0.0627336210833006,0.11575490066354911,0.1989423535468788
0.29197083479433605,0.36605282213721096,0.18830240339938917,0.04820461736959581,0.13507421119198781
0.3852675993774838,0.3311362696159416,0.3293286588480617,0.5184797829169997,0.1276379907268917
0.41417499522208706,0.11551557252631015,0.3291913018003729,0.17856831911106935,0.018100105786608534
0.1510334329118522,0.09848703664557362,0.5360856728162271,0.5716881748964342,0.2926857571944768
0.3709160388258309,-0.034646723220059746,0.2006936558833105,0.4968869239992485,0.024012764401830217
0.19276339401138565,0.10227749240433753,0.11431021305093067,0.2547001161733065,0.49221290002291673
0.34849099773415965,0.18701200081400532,0.37593714974645287,0.3144963331349927,-0.16170939531092388
0.33689060174941604,0.251122500881391,0.1920245618754825,0.2366232144397618,0.2998255697008889
0.4727276727247682,0.1582660235343978,0.1439078564133228,0.23701251686271585,0.38106011507370957
0.3902992389884856,-0.034757426327881924,0.1049075326441084,0.3616374189378904,0.25967028831085237
