0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
1.012820512820513,0.9144968118069172,0.7012248297986053,0.4611730190848236,0.22504418241068697,0.006289676994442703,-0.1748269054529372,-0.2879459174929046,-0.3081135254977296,-0.23946109596709947,-0.11749818700985158,0.015081539591786531,0.12819572888638847,0.20583304747053402,0.2398628027972161,0.22662167575237815,0.1692506377809559,0.08139094038517349,-0.015002320601668258,-0.0927981419819635,-0.11860101956961981,-0.08714691843526726,-0.04270605752994514,-0.016303949208093076,-0.014247682330232655,-0.035000254731033964,-0.07264342469864746,-0.11476665238937528,-0.14603845142017052,-0.1569052602789001,-0.14480713195009673,-0.10831097621522627,-0.0437275540729451,0.048592433187041977,0.14458852829084606,0.2028727561095008,0.21245478097751408,0.1860451547681038,0.13026223405297882,0.04056509112499052,-0.08735416139720709,-0.21942135315611622,-0.2844646816235876,-0.2740705278312603,-0.22169314486083933,-0.15126209377959213,-0.08136152943248735,-0.02764933269979861,0.002055230076746984,0.006886016927054901,-0.011463562366029563,-0.04965605584960792,-0.09946790073260076,-0.1471674898245326,-0.1812336643563844,-0.19775312205135684,-0.1979215941007759,-0.18742466346890446,-0.1760127150398405,-0.1719080990521155,-0.17838758288740136,-0.19486891957750233,-0.21781371636445143,-0.24027265216347538,-0.25329118605446,-0.25171043644590013,-0.23800175175143087,-0.21832540256453944,-0.1973786519663457,-0.1767610940459615,-0.15527645495901923,-0.13032274352312287,-0.10027776318420717,-0.06642481831083967,-0.032735749643413734,-0.004345466873342975,0.013307787085929803,0.015121104642989712,-0.0012611905640474892,-0.032289039677419536,-0.06880246518129818,-0.09912042685779428,-0.11213724032660981,-0.10372259686445122,-0.08248693095336576,-0.06437969311704987,-0.064979781277719,-0.095788061362593,-0.15306484839735687,-0.21420606070135234,-0.26388177165405985,-0.3010933302009093,-0.3265323747220595,-0.3366121997836226,-0.3213656435029018,-0.2643479505406105,-0.1544932196966057,-0.015101938742123214,0.10140827666090042,0.1660981366214011,0.18500226939653336,0.17759451808166607,0.16310548231479438,0.15627876423803974,0.1668781688851793,0.19788164654031312,0.23919350175955287,0.2676223254978882,0.2673574106815295,0.24037870375373338,0.19491628517432502,0.14238918307946807,0.10332991934159604,0.102654628980936,0.15496683171093106,0.26487671053953704,0.43626216986117666,0.6664065275351552,0.9045699674121473
0.9144968118069172,1.0128205128205126,0.9420885564972331,0.7766072621386076,0.5539227063451543,0.2916712691169174,0.014861990354859552,-0.23022424486844223,-0.3856552714509853,-0.41727462762730555,-0.3395635776290145,-0.19849025597289904,-0.04023529634411601,0.10177854551635927,0.20421008240008562,0.24941992696556786,0.227817536257423,0.14532547089442,0.025434967585367757,-0.09211966402250023,-0.14645552297086553,-0.1061247439914079,-0.024833556550764184,0.04577384554429162,0.08821390965370482,0.09639921206464533,0.06782215822539982,0.008795433922495524,-0.06228548710532182,-0.125022689437898,-0.16707016700954547,-0.18162478367186954,-0.16022306309314255,-0.0923989718581299,0.013257737247106228,0.1120176539960586,0.1694885392630366,0.18393410598286722,0.15905409413148172,0.08975736522272115,-0.03162445744694656,-0.17514632937848776,-0.2599558097863049,-0.2607193305110885,-0.20639304659195204,-0.12495199932419251,-0.042229555580306485,0.019067712538708096,0.04699217266313694,0.03928408216999523,-0.0019430173315658666,-0.06991098144915259,-0.14726980130502051,-0.20713052084505248,-0.22928224489160906,-0.21104167640626798,-0.16442874544811995,-0.11230567868925553,-0.07794660044073677,-0.07257846705162115,-0.09612854840426995,-0.1432381543520575,-0.20408998503349451,-0.26116020990927946,-0.2905222321086276,-0.27562583573407284,-0.2210404721472623,-0.14839595148377724,-0.083127672213819,-0.04382487509864146,-0.03669338029440619,-0.05582697998619943,-0.08731582209214105,-0.11541451292553674,-0.12870616197703544,-0.12264436131817806,-0.09865801955494027,-0.06345961468994028,-0.028859357839868007,-0.008006812075734056,-0.008354652246950218,-0.02780816448448988,-0.05504205870894078,-0.0740243327931504,-0.0746336039597477,-0.05816122331992682,-0.03309671047908217,-0.012964185212887166,-0.014372341118387491,-0.04249255628276727,-0.08675981980635131,-0.13626561956663732,-0.1841165880025375,-0.2231603235540411,-0.2413882404901939,-0.2192584736843432,-0.1391090037956388,-0.016547567781359414,0.09493429314073872,0.15588405873372635,0.16269253948289403,0.13105588901711918,0.08134612387189508,0.032661811342541244,0.0027611338229287245,0.009160260290916095,0.06197894208782397,0.14587871657801182,0.2237454320125615,0.2666738587559747,0.2603037587558218,0.19949635192765205,0.09971432372901773,0.003994366853394785,-0.0438343722149368,-0.019035036362907452,0.0954995233191211,0.31765152079256653,0.6325769111198932
0.7012248297986053,0.9420885564972331,1.0128205128205126,0.9572463278937746,0.8059007479627929,0.5705922532531975,0.2687623790783655,-0.054656892246182545,-0.32579106257167834,-0.4775981352747542,-0.49288216643979826,-0.40304464959597963,-0.25530612227298033,-0.09071002134410788,0.058553878372515286,0.16499076412018476,0.20654435325619674,0.17517742674773099,0.08339388675477379,-0.034398562972226446,-0.11261718732366872,-0.09592638839908071,-0.01794377405968374,0.06826474547479473,0.13807580109455017,0.1785336804844825,0.17850030365344624,0.1341161810640766,0.05789509189320331,-0.02767998114248001,-0.104964695675427,-0.1638088519002382,-0.19406974067931743,-0.17916951643536197,-0.10975094303668609,-0.015625156187559792,0.06041564178462195,0.10283319727345791,0.10969331877911628,0.07580584855242628,-0.0066716646477393855,-0.11707117062748032,-0.18819945620102663,-0.1903013274722367,-0.14157658454965996,-0.06545995236712787,0.01282987758457167,0.06992904429743439,0.09284363674111965,0.07804352533995597,0.026438189089967697,-0.055346720523338264,-0.14727960849535596,-0.21653301959978313,-0.2371160768552656,-0.20454534122219306,-0.13445394598809318,-0.058092201971228746,-0.006836444397071051,0.004896495538523704,-0.022396043908663496,-0.08188342373143738,-0.1613672226110508,-0.23827929884148633,-0.2799909544052718,-0.26128538752039876,-0.18484865098976608,-0.07950606136288012,0.01649996642259108,0.07189380022513663,0.07270130724457911,0.024071165354893766,-0.05365524229277737,-0.13304396429632342,-0.19015792607386378,-0.21077290640235907,-0.19017989940137964,-0.13299722574093803,-0.05583163072815845,0.015192559024982755,0.05657668581974239,0.05772098631022082,0.024289266161864387,-0.02177160060991834,-0.053617610402645184,-0.055460558620561505,-0.024145276288754316,0.03199421308655315,0.08535942733115985,0.10442890415759158,0.08647923228747179,0.045210342788780694,-0.00819605597096725,-0.06537016913445944,-0.11548676762630905,-0.13997351416643564,-0.11531281155334536,-0.03924317397051053,0.05017284612502378,0.11015176575598175,0.12365390325270904,0.09467922611291942,0.03687504237646068,-0.03310322878694925,-0.096122067154617,-0.12712623515724852,-0.0987306198492379,-0.007459243417054655,0.10969957375800171,0.2077116781465631,0.25522837801674814,0.2304722035485642,0.13292845913158655,0.0014892448920845087,-0.10883258655060879,-0.15923945087418404,-0.12138776204943585,0.038805962826667886,0.3416308133306804
0.4611730190848236,0.7766072621386076,0.9572463278937746,1.0128205128205126,0.9593418908249194,0.797174297434383,0.5287997549779292,0.18490531067519966,-0.16161693035954697,-0.42284665187692155,-0.5492564200235915,-0.5474333026274923,-0.4538324240412287,-0.3077535501329483,-0.14306383660370672,0.008846481428390998,0.11736472369982245,0.15983841546703706,0.13142514321302107,0.04905197807721765,-0.03673822223563354,-0.0578966851563006,-0.011824948085422707,0.06334869587993062,0.14184502413113453,0.20665434743974542,0.2403922008294777,0.22896150221550693,0.17411487122722955,0.09336214330134827,0.004750987679719673,-0.08079865660625314,-0.1544264665920383,-0.19894635463242386,-0.19051436116908146,-0.1344547676701503,-0.06799826200511089,-0.015910654594727538,0.01388905363272785,0.016660145254975268,-0.01280794545751151,-0.06418390422814033,-0.09840455803437925,-0.09284550988976499,-0.053495950618071185,0.005933007701299979,0.06674127252977226,0.11027809023055937,0.12553924605923866,0.10851667638278756,0.05835656633440203,-0.020760700122394875,-0.11149191180057255,-0.18246358232064389,-0.20656812993007292,-0.17674370991204227,-0.10663013617606024,-0.02716802653096033,0.029084783625615833,0.046162882002592776,0.02332115344930409,-0.033590521561392264,-0.11312312548738333,-0.1926942398414052,-0.2378484227913876,-0.21968032639338927,-0.13775100157997003,-0.021148952685731526,0.08777427061095588,0.1516618976986528,0.1510832646764918,0.08834868001540315,-0.01509340537502405,-0.12664561391615542,-0.21508424910006196,-0.25914319511261613,-0.2482138792285684,-0.1828303814698721,-0.0798685932372467,0.02759167209328127,0.10460046060265056,0.12901465479355495,0.09815925490026688,0.03397461186329046,-0.025968875220857546,-0.05161517141275658,-0.027937747955740846,0.04554424174187953,0.13930978410561448,0.20328007805809112,0.21939212497350005,0.19876892225784107,0.15350529900459234,0.09109631822265574,0.018910076167574598,-0.048678193237633505,-0.08515719881588223,-0.06800537082505316,-0.011050107269021494,0.04685422657136581,0.0766166829891985,0.06799222516691762,0.0238759646664439,-0.04593699900347443,-0.12620305937219647,-0.19157458801583443,-0.20469363753183242,-0.1414157831367699,-0.023961807037174595,0.10139584280079299,0.1951706397189535,0.2239082683823405,0.1687180378741386,0.05067086662325402,-0.07973655787896201,-0.17817075621784115,-0.2096629896399075,-0.13088066389344283,0.10489287025099155
0.22504418241068697,0.5539227063451543,0.8059007479627929,0.9593418908249194,1.0128205128205128,0.9531683079540437,0.7644579601233883,0.45441845259998953,0.08023433044308069,-0.2634947818748056,-0.4998872038741787,-0.605941839566957,-0.5988206139493472,-0.5081476735994892,-0.362756354320784,-0.19160419252865088,-0.028115248938936147,0.09349257899155931,0.1495490216822978,0.13285895545803494,0.06371718063979166,0.006515816849648008,0.004726127416165589,0.04774710185843188,0.1153434592008492,0.19023088015669753,0.2523901965735645,0.2799570633347173,0.26249436948789856,0.20781981061330043,0.13007059549052766,0.03840635480310757,-0.061982777109867854,-0.15822192067325036,-0.21819781219554762,-0.2200753783707359,-0.18486040432957043,-0.14049948259046105,-0.09966975108807101,-0.06599374450740914,-0.03998367712912464,-0.020785276084847364,-0.004976908150585656,0.014300779785958869,0.042174100288721664,0.07713098091313227,0.11086869924309109,0.13347803763556018,0.1385681051361184,0.12278881224961677,0.0837882009934509,0.02229667429595957,-0.050815846456738825,-0.11209214335768038,-0.13863406857985694,-0.12191744082749661,-0.07029457955238638,-0.0074422092328757985,0.03977492547710468,0.05676907458579336,0.04127751665625142,-0.0031776490589933886,-0.06795980001595155,-0.1343430823310219,-0.17220400915075343,-0.15461568140446777,-0.07885356136479182,0.030462742887848646,0.13440528353788353,0.1963912517884516,0.1951908406377697,0.12996061489982294,0.019427055609534585,-0.10451678905793828,-0.2089534036480814,-0.2692847041953104,-0.2706483048444239,-0.20898263128298125,-0.09798321306202777,0.028378835899142214,0.1296769137138626,0.17560120403000345,0.15483221755472637,0.08462539205671142,0.006298160910644009,-0.040924923477953574,-0.03233195712162401,0.04218193143290346,0.15795637564602594,0.25596913062791626,0.3050025858571756,0.3104963625969094,0.28275433906395914,0.22678423184527305,0.1449988080777065,0.04506571195107656,-0.04745893767005981,-0.09219600923630422,-0.07516118294316211,-0.02464033552906022,0.022455058342551272,0.042499355623332985,0.026353042920318585,-0.02544265318617314,-0.105102926781923,-0.19294032219354698,-0.24986268728997643,-0.23477676350354537,-0.1474838889881932,-0.023671303786709032,0.09792514832692352,0.17897362509977816,0.18500551086894,0.11304252692923586,-0.0023302479727880725,-0.11967454788071731,-0.20288126782707885,-0.20658882828646186,-0.0682976174972775
0.006289676994442703,0.2916712691169174,0.5705922532531975,0.797174297434383,0.9531683079540437,1.012820512820513,0.9418483166935158,0.7199054669212135,0.3753477224238612,-0.0071444330291242685,-0.33358043107489077,-0.5514341224687873,-0.6527877485421661,-0.65077897309211,-0.5628331176120398,-0.4088062045560709,-0.21753354289186916,-0.028359985248572934,0.11924059140327363,0.1924961041289254,0.17081111715217978,0.09418781033299832,0.040819252686127544,0.036352872455878135,0.07328996277055619,0.13865559749920758,0.21443429293662752,0.2756941060935498,0.3015413193186615,0.28762774086276455,0.24050790788575588,0.16516644087746554,0.06135882428299082,-0.06646752889806884,-0.18623383127183618,-0.2525395558741194,-0.26299834449896065,-0.2416671510539419,-0.20336584357404588,-0.14982690185882047,-0.07566813880713145,0.012578266077990221,0.08143822291377661,0.11675905464885386,0.1318435592617457,0.13749060445679429,0.13778508204082698,0.1342343919405571,0.12715258358044074,0.1151667305798793,0.09533673290552147,0.06501692156170383,0.026228699605541656,-0.010974712235940768,-0.03355872448089594,-0.03411781114652953,-0.014427294222790415,0.014339344249327403,0.03758216821686325,0.04598812646614496,0.036672861402006346,0.010414454173901994,-0.028173928476180048,-0.06718371516018005,-0.08635674195224133,-0.06679129953059519,-0.0057867938336775265,0.07956317453105376,0.16032025600771477,0.2076455455925588,0.20317402892794653,0.14398255642608426,0.04346620999023096,-0.07248151165706061,-0.17508960842903307,-0.24098656768891852,-0.25386389029840534,-0.20583727489318357,-0.10499230437200693,0.019768779481549672,0.1295744777749823,0.19114956488467408,0.18624669223695206,0.12396586652118928,0.04181209776198641,-0.018674947439888994,-0.027254114550385802,0.03423131763510221,0.15069021119669893,0.26502665638764167,0.33848439493549937,0.36964636632849524,0.3649363036620664,0.3256954533824948,0.24856407182293863,0.13266452720426813,-0.0021087432790221853,-0.10378448875327678,-0.13142582265642566,-0.0968550953781066,-0.0383707530575609,0.010660995965911926,0.030072388341644007,0.010482646566976169,-0.04985312149963128,-0.14158395546706612,-0.23253481183387267,-0.27268354280507956,-0.23765846247968575,-0.14363443990305924,-0.01997062474083061,0.09813401248800482,0.1673272438393016,0.16028491381421675,0.08796848330724442,-0.01925298866415313,-0.13036325684252548,-0.20560017489223917,-0.17881388216955188
-0.1748269054529372,0.014861990354859552,0.2687623790783655,0.5287997549779292,0.7644579601233883,0.9418483166935158,1.0128205128205126,0.9289809720120198,0.6799896549458146,0.322235439083761,-0.049589824130141805,-0.35995652773261466,-0.5742336595579456,-0.6843604496502391,-0.6910821226310195,-0.5988774054212515,-0.42349207310036663,-0.1995457402894446,0.02597475162185324,0.19998466744213161,0.2580056624099159,0.19335449792742126,0.1001955275593648,0.042469805920579584,0.03190421105566263,0.06474051558742523,0.13028422005218013,0.2073572370509183,0.2699280865575949,0.30201031632857644,0.3001515584229559,0.2632359342883191,0.18486356015194258,0.0584897857406958,-0.0936553837574755,-0.21348279996517028,-0.2732680691127721,-0.2857531901269502,-0.2639542509238068,-0.2070207718286425,-0.10385778131463272,0.034998075447935,0.14626125364622947,0.19466802181713655,0.19685260622226128,0.17308739906574988,0.1391801015325325,0.10853996573886529,0.0891522194250385,0.0828326512194262,0.08747140583290483,0.09821841278898079,0.10772330716863063,0.10912830955917784,0.1006861278161342,0.08518382896815622,0.06660868933447574,0.0490233300240203,0.03524606317692204,0.02537154163941389,0.017736230800394538,0.010889815990372994,0.005145966246705969,0.003818408166790211,0.01303819702685973,0.03812999866550991,0.07855678579295332,0.12607867774721354,0.1668136341623659,0.18606015541223278,0.17344291916972895,0.12618635599143735,0.051050695200005304,-0.03647313023025311,-0.11746058179177954,-0.17487024144283592,-0.19476743837471489,-0.16754284968107108,-0.09452724223915727,0.00588405897664625,0.10409597145616119,0.17073533773913818,0.18449993611733,0.14452682035825318,0.07689071191556311,0.01708695115237491,-0.005250995190286568,0.03198182996072962,0.12552416776384745,0.2318248459877301,0.3134583976939248,0.36304675157048005,0.3818482004263948,0.36700066359705547,0.30956792047903076,0.19955056269742608,0.0464364076767345,-0.09634354350494449,-0.167446938383559,-0.1583838673242765,-0.10067252380445744,-0.030864324938380497,0.02352600190327281,0.044688726845711686,0.021242264096548207,-0.05058449108177761,-0.15381767827206777,-0.24144808282123537,-0.2696960556114114,-0.23020471644039395,-0.13537024717855692,-0.008667871293928923,0.10790928090892993,0.16878099547576036,0.15829471774108347,0.08866964906588097,-0.02068124482803055,-0.1433349383904468,-0.22320220738616067
-0.2879459174929046,-0.23022424486844223,-0.054656892246182545,0.18490531067519966,0.45441845259998953,0.7199054669212135,0.9289809720120198,1.012820512820513,0.9201201963280143,0.6630649828367569,0.3159669456873537,-0.03703083739634935,-0.3396166096112607,-0.5622673889700754,-0.6869522822469578,-0.699049790708612,-0.5938733301088772,-0.3896888128092987,-0.12774216186941015,0.1318540109520648,0.2902857955000755,0.27815136259198026,0.1749562587717561,0.07397356866219999,0.00912359638120605,-0.010416589153266573,0.01660644866551498,0.08043142444974491,0.15849629537996449,0.22766432726506589,0.2745468419944203,0.29133271029774593,0.26647701008916164,0.18282165600698638,0.04371964781287593,-0.0978452473492912,-0.19467955677980736,-0.2425054340999855,-0.24798492010140955,-0.20744591435905177,-0.10625332721998844,0.04546137698247567,0.17184819075830823,0.22380937665455308,0.21507884002979458,0.1692088622919627,0.10944663041645519,0.058181775208999476,0.029972293937214102,0.03036766493079534,0.05963544727745493,0.1128736357174585,0.1754314747478501,0.22397636611145932,0.23999597654446853,0.2184647371311207,0.16614165384728347,0.10101134851061914,0.044717908247777216,0.009501142504451167,-0.0028629146369317775,0.0053546318836374665,0.031057122903934056,0.06913648143403749,0.11026647638244966,0.14319995167315025,0.16117650941382416,0.16393350123399192,0.15454349479164523,0.13624795616666951,0.11071452857943158,0.07809428742033347,0.03892968419449286,-0.003992092516248718,-0.04568186660194728,-0.07985342831214884,-0.09898560615377641,-0.0949018923092896,-0.0628583969676486,-0.007244991613353146,0.058331784690248384,0.11567581168647682,0.14607799674898497,0.13946615216363276,0.10463537138201562,0.06273006093685324,0.03553454155328395,0.04281369023560842,0.09200344122759725,0.16303706898367837,0.2304972713067513,0.2841538175448418,0.32010669363137584,0.3317851036477818,0.3063381911388138,0.2262409217552023,0.08744221267092463,-0.0678128288654677,-0.17090274062019167,-0.19359129213104645,-0.15248622081229826,-0.07852886992426457,-0.00014614824230205063,0.06053679100143826,0.08509633916357898,0.057073448151365266,-0.027407894667148564,-0.13818574573002498,-0.22385768343150034,-0.2527551880408564,-0.21601891724886807,-0.11831450085835539,0.011834605928140101,0.12331506368434574,0.1778179379057909,0.16573333362169315,0.08981061162284798,-0.042885491920172186,-0.19951707597344437
-0.3081135254977296,-0.3856552714509853,-0.32579106257167834,-0.16161693035954697,0.08023433044308069,0.3753477224238612,0.6799896549458146,0.9201201963280143,1.012820512820513,0.9199792654656179,0.6762471955264279,0.354614628282793,0.020650842265143205,-0.28076150891720963,-0.5160645920116238,-0.6530506800844154,-0.6641548496582828,-0.5422728887502348,-0.3084727930306948,-0.011148305509835517,0.24002621871788285,0.3140076986040451,0.24207090780900595,0.12567734289315755,0.017258966427892455,-0.06073651475486754,-0.09344828421445192,-0.07376256160668483,-0.011481313725341459,0.071007741269539,0.15384580205821946,0.22406526573463267,0.2679598133807931,0.26196909468711344,0.18639501971401118,0.06950103800941744,-0.03595949165111796,-0.10773026873886661,-0.14274877452771956,-0.1351174938766506,-0.0707043992644915,0.04492429264461709,0.1476075512667577,0.1886963269938266,0.17337838049039678,0.12028731082859857,0.052648477980559355,-0.004628045158648875,-0.03399969323728054,-0.026887320570458246,0.020306739419390648,0.10505353409726503,0.210007652584648,0.3010532821438324,0.3460646515529419,0.3311700236789975,0.26161217120994,0.16326910014603627,0.07218942060636155,0.01208151957765429,-0.010346670499509672,0.0036449740633668595,0.04948668888159858,0.11624096117730609,0.18226496426853114,0.22163213618683267,0.2203144580552732,0.18295757478999933,0.12670194223309356,0.07151292965752255,0.0318542301150678,0.012864483142318668,0.011068873396160878,0.01771589320904622,0.02345181545627449,0.022094674111091426,0.012153304004464559,-0.0027597348111361732,-0.014426576518020836,-0.013475413102984625,0.005290231952459749,0.039747167974790346,0.07940409237458254,0.10861703155491678,0.11750401137358181,0.10778932236177965,0.087540342835344,0.06762741099660873,0.06145583682968601,0.07660286095663332,0.10834868752308215,0.1481348581022413,0.1884931922365746,0.22080951199004814,0.23135949716838247,0.1991416827842616,0.10706476138316973,-0.024795371645227913,-0.1376167564606925,-0.19000385910225226,-0.1789035897241281,-0.12132170109121027,-0.0389777336354349,0.04770931939462615,0.11842675729354471,0.14848003831219372,0.11312438383507317,0.014906954785517975,-0.10321640863989409,-0.19497562817994335,-0.23190890207490875,-0.1975533715109544,-0.09723671422652441,0.028694117053623087,0.13074765221196238,0.17980250200404035,0.16090793857844993,0.06036041523698218,-0.12020563115712952
-0.23946109596709947,-0.41727462762730555,-0.4775981352747542,-0.42284665187692155,-0.2634947818748056,-0.0071444330291242685,0.322235439083761,0.6630649828367569,0.9199792654656179,1.012820512820513,0.9277509217166255,0.7089507146661876,0.4153805073939171,0.09623865120255604,-0.20762760936733132,-0.453643838235115,-0.5960790937322801,-0.6008347090388603,-0.4596254918562923,-0.19244506051330124,0.11009037436925474,0.2778309114449928,0.2726146491739772,0.1774075884497218,0.052733061639121045,-0.06970659801283786,-0.16413818361937005,-0.20635427490450112,-0.18773554673763201,-0.12171034896074837,-0.028696450355114835,0.07660010087753329,0.18229169162604306,0.2652036658461863,0.2860605114584308,0.23577474159593023,0.1557753799265056,0.08120695487109053,0.025211137357590327,-0.005488216107643541,-0.0017155329728299033,0.03761408686463749,0.08169207016829454,0.09832314497238276,0.08169500082095005,0.038710507850348894,-0.0152320869231743,-0.06045154636182126,-0.08139681628897305,-0.0683937475113123,-0.014783703354603368,0.08079917907777934,0.20369444074249116,0.3183025246467261,0.3868306675057428,0.38881700573716893,0.3244259865931451,0.21879676569636167,0.11304978053480401,0.03773498887627269,0.004233755525505004,0.01364942060196599,0.062108397909415775,0.13698875842739833,0.2112506087692848,0.25117425917489944,0.2374416924163437,0.17566194085219283,0.09006780991793513,0.010836773749703267,-0.0383494018504732,-0.04731027243870209,-0.02052336562365949,0.026169443281643365,0.07301547131274663,0.10357521626235346,0.10766334486537651,0.0827735195463531,0.03714796495383308,-0.010322762571862949,-0.03846083626584444,-0.03335611893860599,0.005691690006354315,0.06259314182319775,0.11291919789572481,0.1397623079980961,0.13576220904116268,0.09903665513322865,0.04254043990355689,-0.0024880607250865397,-0.017573081776263877,-0.005658948700086298,0.024816643596410434,0.06545493050446871,0.10498876488039073,0.1241293664920332,0.097317680973589,0.01819285712730146,-0.07855935679313569,-0.14917986020032262,-0.1722153311503484,-0.14657957883551317,-0.08161093234257004,0.009573341693252151,0.11059311536362557,0.1955727560097248,0.22527299508191403,0.17214265872007803,0.05696416499264826,-0.07268969054686286,-0.17643202844825173,-0.2208203245614469,-0.18528689140393043,-0.0862321083215888,0.03068861833279236,0.12506431048044342,0.16837266554206312,0.13067138048747245,-0.01640127919935477
