0,1,2,3,4
0.19984453222859347,0.5343984856031053,0.19104207858688296,0.1036479339472945,0.053387999235054974
0.14246603325837312,0.30602687084804936,0.1324518742978864,0.13760752529702094,0.07250518399355002
0.24892286313451734,0.3930422139415114,0.17552866080530238,0.12205955350121826,0.07352433418231011
0.2224753236965688,0.3366401194261286,0.11266582505690637,0.11757089244289176,0.17150269511491473
0.16943518733352086,0.3880439955932076,0.21381850649968803,0.14628899898285677,0.1551848758704194
0.16591728612695716,0.29515330847695725,0.1262960290290843,0.10948290517100598,0.13856952238402545
0.3386039012411059,0.3031876549078777,0.15191578688663837,0.12565254353983663,0.10538995259565788
0.23709043435716975,0.43284844967492075,0.16320660235830875,0.15626974330388277,0.13708390433755283
0.12619541558265415,0.31086878657713346,0.06012821384891387,0.11087625550671285,0.18402280998164558
0.36991217064395115,0.36824075345477936,0.14295183898451214,0.10581275855291437,0.1920868557376623
0.31804157389226284,0.37359519289456894,0.16126285587725323,0.11824125706982291,0.11066020556757374
0.18638486653822603,0.43047608997852577,0.2747887373998347,0.1756857803665669,0.18350380712677894
0.3831891702273464,0.3246441585858507,0.11824214282268626,0.11072922638491293,0.09241732176426926
0.18366867851879848,0.28121565740755944,0.12446801245452498,0.11348579973770381,0.08612203865428004
0.14925468297761343,0.37781957365456303,0.2922797116073853,0.14435028655444268,0.17294414229623975
0.19815203618210497,0.3401932701852084,0.11391264141535333,0.10156146024313326,0.18587517111901516
0.255546776164541,0.4090897288147002,0.2551947450224895,0.09003634344326933,0.0932746385511673
0.2268953053265265,0.3453685688369327,0.22037047216770567,0.15132340349634696,0.058787375129816404
0.19308704462482065,0.4095060583716664,0.1476450924378095,0.11299061703736654,0.08414534341578787
0.2075489314225469,0.3718082189820798,0.27672382502388077,0.16969162089318635,0.10448198572901136
0.18620986539598627,0.4474069322901912,0.3982323024268296,0.14906634183343123,0.14247639557794112
0.3159833113691294,0.39366614057861754,0.18031435691604164,0.14377997031069334,0.13592981870940682
0.1716089272297832,0.3948958854934645,0.3414818321823496,0.17384914639927201,0.0747757244156397
0.22436122392858446,0.3553789257918593,0.11366509369914177,0.11268400433017432,0.07557423342592019
0.5122192579015,0.38819938438796586,0.1510197504560615,0.14559287068379467,0.096074068738085
0.19142807489015184,0.24043655888234772,0.09802602499185102,0.09775937298611227,0.10629897765576075
0.251940374209141,0.4548009969200625,0.24876967594751875,0.16465209005809356,0.08180596433265862
0.2620050854111105,0.26424239611326933,0.1668672049379835,0.13130078821380742,0.07069486871414134
0.15087014290378525,0.3319450087981105,0.1933039139855673,0.11565818897670278,0.07968225442716878
0.2107705085532439,0.3360755835983609,0.2137814074212615,0.15794449764078047,0.22603929990269134
0.26207092859480335,0.47479794723574714,0.2927194270998919,0.11966015626107533,0.16793360602381188
0.24610620567362212,0.40181651109551786,0.322926470639665,0.16961433691885552,0.15341203389349314
0.23240138681090516,0.3427820750957734,0.11666970886225411,0.1666873565284107,0.08785118962100388
0.27629659222052255,0.46817099781184063,0.21528905020753691,0.067162899539203,0.1282945555587064
0.2805022628240962,0.357410012408559,0.2122090976013082,0.14458785049309955,0.10020930638695431
0.17038413062229177,0.286701685434075,0.14499176994569005,0.1008875398655216,0.17636310416825174
0.32361745662021657,0.5099682991195876,0.3070756532752957,0.07597396341361674,0.1198379661850655
0.2383571233193228,0.3381126656506059,0.21235511181268277,0.10848897274082032,0.11027588618878935
0.19981558260549565,0.3846319752021514,0.1986617891492973,0.24290366488865628,0.07906208568446774
