k,PC,feature,pearson_r,pearson_p,spearman_r,spearman_p
5,PC2,curvature_C2,-0.046090858118858574,0.664410889414408,0.015320910973084887,0.8853897398312455
5,PC2,curvature_C3,0.3837148496379398,0.0001736199913058779,0.4069915591654722,6.240138767244776e-05
5,PC2,curvature_C4,-0.14644089501392163,0.166014098368468,-0.09746774964166267,0.3580324211763044
5,PC3,siphon_length,-0.413650086558281,4.5909559369965465e-05,-0.3162605510431597,0.002257948059495783
5,PC3,siphon_position,-0.40078685535272496,8.258342564604144e-05,-0.34636088549132027,0.0007706249814951016
5,PC3,curvature_C0,-0.2454015771148397,0.019047830533608482,-0.15257206561554387,0.14879733621605876
5,PC3,curvature_C1,0.2776598122994413,0.007705630344532174,0.24155120242076766,0.021073355185080002
5,PC3,curvature_C2,-0.19388475946301353,0.06554968744090409,-0.1955088389870999,0.06327993993979433
5,PC3,curvature_C3,-0.03510113003502718,0.7411608854493729,-0.05484949832775919,0.6055842943233176
5,PC3,curvature_C4,0.5047612183935639,3.361207881320057e-07,0.37238413760152894,0.00027813290484578847
5,PC4,siphon_length,-0.6629572710291014,8.125274889361123e-13,-0.6206243032329989,5.3129687520795765e-11
5,PC4,siphon_position,-0.09392738452596022,0.3758418584453087,0.011912724956203219,0.910765394149412
5,PC4,curvature_C0,0.0070769385370876015,0.9469182433985616,0.3220895046982003,0.001848952325968751
5,PC4,curvature_C1,0.7271528788309687,3.3103583828212064e-16,0.8011785316133141,1.4912952894782815e-21
5,PC4,curvature_C2,0.1292492088586825,0.22206944980823004,0.17905717470934865,0.08946281210175167
5,PC4,curvature_C3,-0.09966495923002161,0.34724673243406673,-0.073355629877369,0.48954893326922233
5,PC4,curvature_C4,0.33231532016983795,0.0012897817414739665,0.5126612517916866,2.044906993933923e-07
5,PC5,siphon_length,-0.28058656750573413,0.007060665477689749,-0.19276954929128842,0.06714613394181822
5,PC5,siphon_position,0.2160059656919071,0.039741530788418314,0.29358178053830225,0.004736945182553208
5,PC5,curvature_C0,-0.17111159053871233,0.10486322033958098,-0.059308807134894094,0.5765434347297016
5,PC5,curvature_C1,-0.20668405434416506,0.049337400530551495,-0.22607103041885654,0.031181634279708412
5,PC5,curvature_C2,-0.21394527200378496,0.0417164815177789,-0.22936773371555982,0.028740505826139472
5,PC5,curvature_C3,-0.5687183805668832,4.0762930017517124e-09,-0.599792960662526,3.329739379539144e-10
5,PC5,curvature_C4,-0.676920040150267,1.758365802515443e-13,-0.7474597865902214,1.736094620042447e-17
