,local_max_1_curvature,local_max_1_torsion,local_max_2_curvature,local_max_2_torsion,local_max_3_curvature,local_max_3_torsion,local_max_4_curvature,local_max_4_torsion,local_min_1_curvature,local_min_1_torsion,local_min_2_curvature,local_min_2_torsion,local_min_3_curvature,local_min_3_torsion
10,0.4354450979818739,0.023065573265432536,0.23038463218470956,0.021236562712886056,0.15597889567512288,0.08125864995960629,,,0.17112866541488675,0.016502153846991618,0.06088862181808505,-0.13597880570560683,,
11,0.3800019140682908,0.006737763319005583,0.0761578389829516,-0.8102207167010601,0.4160684401600973,-0.05736644255093307,,,0.30751435663209503,0.061065014570190305,0.032897339665298404,-0.5942004386371537,,
12,0.34343943577556746,0.04299055192996966,0.21812077216871134,0.029081482831700776,0.2556727825380871,0.05367674791900609,,,0.13745418611733057,0.08968656865043367,0.05375935477600225,-0.5563519701673515,,
13,0.38671454955382295,-0.1279485762605325,0.18617557811437727,0.2708124452048907,0.337200783261915,-0.05738885403856034,,,0.2286551226041902,-0.2242906347526323,0.13421338941440036,-0.15738552221145866,,
14,0.5091128857928539,0.04444543857085214,0.23530633065285447,-0.11878117344079567,0.12636888437299706,0.040271725788321625,,,0.16810472120421247,0.16952045310915256,0.06926312386137881,-0.2151420039286541,,
15,0.9484883932647096,0.019367391031161838,0.17478917618331513,-0.19193320461718183,0.19801203824246116,-0.028173020804649965,,,0.3446259755354308,-0.03940337024749071,0.007029639406336944,0.9901573352055255,,
16,0.6485948403906965,-0.07842881828305305,0.1419099599507749,-0.0798369945081422,0.2683349274282894,0.14290195267296665,,,0.15209932836208404,-0.04321938721533257,0.08821690552070607,-0.03363497112998752,,
17,0.7272596182887162,0.20844427658008566,0.17447634507220397,-0.022338562287954725,0.19138569433910044,-0.037556819414351766,,,0.30719265329982204,-0.02956692483478807,0.1445325616092351,0.13417286090624908,,
18,0.47389714177392617,-0.18852335486021007,0.2180440539117067,0.06715666562980444,,,,,0.28316266112230515,-0.0614298178916377,,,,
19,0.9765738694243046,-0.07087660718345018,0.2517299794870915,0.2365674969117304,0.27930818711926847,-0.00836994156511335,,,0.2859627194449331,-0.02845208368648934,0.15346536889133316,-0.06069119136399613,,
20,0.7640195406608413,0.02352541165640971,0.2539367934252108,-0.04453888140717518,0.21946816135589764,0.027859752564428852,,,0.19721858745756232,-0.30346247939502385,0.1320919225605994,-0.018401699351209673,,
21,0.3793269814473994,-0.10423234478657374,0.18509385368819176,0.19239402221327082,0.2517495599630358,-0.005554481995292161,,,0.19974629170064567,0.10901850061279156,0.0867404532010164,0.1551423948441236,,
22,0.1903126643655362,-0.026475820345060436,0.09146157556708936,0.1804541963405019,0.10881412729588164,0.261103023639751,,,0.1955829927926294,0.2539377981903854,0.039413367681219544,0.6459429782845105,,
23,0.27588840866260106,-0.03197469773167699,0.15082801346457742,-0.23123853033294284,,,,,0.04785890159807774,0.1791004693282799,,,,
24,0.43018201531367084,-0.025494936904946384,0.2193441534951885,-0.022259273664648214,0.08608700586304102,0.177493329416709,,,0.28927330476013957,-0.10322703843395176,0.20535282866036392,-0.013859306571612613,,
25,0.49370226207201545,-0.039531317912123415,0.2667763745979699,0.08219465688246161,0.07569186163938935,-0.40734854193045167,,,0.31497702295160535,-0.03576736335004326,0.12491151157874783,-0.09383109312103008,,
26,0.48171776248455933,0.06222536074970986,0.3010667798794516,0.4762838881721247,,,,,0.16748964067208758,0.061026881708492464,,,,
27,0.46907844746418226,-0.001447692574113861,0.1672533931742417,-0.07852455954579513,0.17588302593473945,-0.059280422336426025,,,0.19185862841730733,0.1514494869965724,0.1007784321346087,0.11638209492620197,,
28,0.4712978411389178,0.12010172419438646,0.1022482530431532,-0.13202844702368383,0.09709148560095081,-0.31014901369540265,,,0.16596138144088624,-0.08146508813580186,0.11610112656176623,0.017167629630112653,,
29,0.7187269805912241,0.05808183236299393,0.11958082503310974,0.01497171251397123,0.2712068838299897,-0.1319778300089859,,,0.44960502019528,0.18303479286465177,0.1021054944965422,-0.0064212506894507915,,
30,0.5971285791742424,-0.04595172215203281,0.23065430109843338,0.014873935428283198,0.3358547550818641,-0.13232898207289587,,,0.18271360667401063,-0.26182028031718885,0.17239951344240428,0.11254036149975225,,
31,0.6634949499032009,0.02446168378856105,0.28304341090099416,0.21683291765614734,0.23185547497151368,-0.18706957174464117,,,0.15034027669267108,-0.21291462984156295,0.20928756127810771,-0.18893982464946574,,
32,0.7622400283216646,-0.047081725575654584,0.15703166788176154,0.3902382132531089,0.1387840997989699,-0.4062536832401526,,,0.18229349024737232,-0.03177913000957275,0.13235626278386806,0.08664433628708879,,
33,0.5819300892390225,-0.1366396375375304,0.18282689265302493,0.011251622693200361,0.21066260634407172,0.009429135325702128,,,0.09160239654104545,-0.0863392980273078,0.1749730277625186,-0.058408380732243644,,
34,0.3108135639101278,0.026070595383801756,0.16899967173825425,0.03633508923440745,0.15342490341693713,-0.10663660121916288,,,0.15184889824096606,0.01833738764476707,0.0651270684906513,-0.3236862793760369,,
35,0.731380448669159,0.5991238328780281,0.22763675527754135,-0.2075271136327065,0.19437063176698835,-0.02267400245827083,,,0.3650521654233215,0.044372809750373915,0.15792559548437016,0.17752794143697787,,
36,0.7151702866769983,0.11316782004961909,0.13215819789839311,0.004723624836821172,0.1689552412930594,0.21203714494056425,,,0.28926207570080265,0.08716823993939465,0.14448760248390266,-0.02070854741502054,,
37,0.2233649313118014,-0.26831077173936857,0.22794462745666244,0.11203755754002502,0.38011841194143603,-0.052003573072126025,0.4354554819310917,-0.11053587386286458,0.42125928705775717,0.16656730268880238,0.06427239401021592,-0.5996230899141834,0.09465715343896734,0.5093787066419451
38,0.2588579888965925,0.19184416987583788,0.33290887587702256,-0.09915841817706562,0.5215500194541779,-0.1211088238044828,,,0.08668573136222903,-0.07474518721122775,0.08664549768556383,0.05634767342736513,,
39,0.581463219077087,-0.030877771742731014,0.15888480396311572,-0.15934469889911382,0.21282462504347593,0.0020287397504674815,,,0.1867060131504918,-0.12987675394685838,0.10206924159203278,-0.6280314820269544,,
40,0.8090404703075649,-0.06820433872074956,0.2603524533340542,0.3304070279412973,0.12289324874164265,-0.08623387327463544,0.24608632866308033,-0.6303608799591333,0.2697140394504928,0.4731364436789079,0.20753044923871403,-0.3068898913941125,0.25435047698177304,-0.13618785708700726
41,0.9226075935607162,0.014417770576609493,0.19226028367001735,-0.031887883801804476,,,,,0.3215975288700571,-0.1596350214027933,,,,
42,0.44564724961663255,-0.05392128419367296,0.13231383038198527,0.2966460310506903,,,,,0.22711560115902887,0.02735673253674884,,,,
43,0.5243984324779226,0.0777991689025638,0.20142655961703904,-0.014509837787940632,0.3621730765441395,-0.05277238500070256,,,0.34864033863540966,-0.22554548029061378,0.05052990846002451,0.4126361127421703,,
44,0.6359912324665581,-0.03414275753978412,0.14619939348010966,-0.303298355016939,0.15814505177724272,-0.23161908333216827,,,0.11002997846175913,-0.39200329399489553,0.061657735599231676,-0.030169509236573883,,
45,0.7709417276763562,0.02323470210131295,0.07618083907741727,0.3686383975307253,0.17104742848460125,-0.10135629874707908,0.29103156599454333,-0.10794348560150965,0.2530223848915942,0.4550638931294151,0.05556105928410755,-0.22629574591959412,0.05013091502525364,0.6921393696525776
46,0.6882626722447259,-0.05177618066710908,0.15321435875500064,-0.09708279179936037,0.24547600011483506,-0.06887066621276752,,,0.16586921741737798,0.3158433403936308,0.10898058648406166,0.13736439043939713,,
47,0.5336073058896982,-0.11600032241263185,0.19711949941919388,0.10604371364116513,0.17663477089169757,-0.22096750438741933,,,0.18763792565055087,-0.14895058186195376,0.14021706321030428,-0.01745549340566456,,
48,0.5380402009216103,-0.038360399288426245,0.0830310918579366,-0.11509287284645758,0.24473897620451066,-0.09118789129954093,,,0.4232446330255968,-0.29985498467506144,0.07352662664020529,0.23616022160925618,,
49,0.952132624959657,-0.1303947621619142,0.18280235913082138,0.152425291356173,0.12835183498285455,-0.26809222043878256,,,0.3690684472611495,-0.07616464037565603,0.07269387764126166,0.5539872822197419,,
50,0.9111735474617256,0.9050428605044154,0.4903703018019152,0.17658316776512448,0.13727302116063822,-0.14684319149496775,0.2623910182261105,0.4009157196914227,0.2203229214227651,0.4430630944228586,0.23534491369747157,0.002821814033175933,0.0976477566282722,0.41488956488809925
51,0.6048747853706703,-0.16391897617931256,0.14878793662749518,-0.07791119960753592,0.1361182078297859,0.3969573584159195,,,0.1361879825655076,-0.35640026311482625,0.22689849459400765,-0.04737790794719081,,
52,0.7991328877305794,0.08827032671905098,0.15444920141057844,-0.04231346838168202,0.21121275744751775,0.10239864188478087,,,0.2952696708229169,-0.14220379521890966,0.19694400873639265,-0.14966073791020756,,
53,0.4404531429086814,-0.15254792354775298,0.3885885168000371,-0.07528774245732768,0.3165826763394743,0.2896655857853485,,,0.10589722115313338,0.4558304318520219,0.22866072470425144,0.7371047314749882,,
54,0.675822585960647,0.07089197866646918,0.22752513027836174,0.2293274233410579,,,,,0.2375536445849732,0.08462697151905486,,,,
55,0.4260545983760839,-0.010357131695847826,0.14926258530156902,0.10456563647472865,0.17429640000648344,-0.29268115696597125,,,0.21239982738693267,0.007972653155775469,0.12105156694157734,0.33884116319155283,,
56,0.3815919416509882,0.03162174575324942,0.10101450147419908,0.02758569754992409,0.20514843063213853,-0.07980422271466135,,,0.07619133642129004,-0.36380932145106126,0.10606840068379621,0.0366643524585156,,
57,0.19114722054094918,0.09008034128280087,0.22936305467491624,0.12768119726669058,0.1755079715547982,0.06596169713337048,,,0.29786640078096244,-0.1638059134944889,0.08486910653221313,-0.060188020245301684,,
58,0.7879864111951519,0.05866599951756472,0.1349396446637012,0.38827653140704127,0.31747891121488664,-0.04198388934471596,,,0.2921082193264672,-0.04890229861881839,0.04342284627798993,-0.7185032833053103,,
59,0.6405781424821523,-0.08713549568350255,0.12106572299382899,0.19617291149719285,0.30114012738674273,-0.2641293888625611,0.16004081102312734,0.318879381083961,0.10943702440933402,0.17148338493612408,0.22743963664774958,0.5104537190566991,0.256654903241023,0.03695694739091189
60,0.38946888956439446,0.06442011821599201,0.15087969609877253,0.3175658265008014,0.22050164933660824,-0.24062222554151258,,,0.2004596540162634,-0.07449446871792331,0.35352380242082027,-0.16520324954435708,,
61,0.44264361930362056,0.03979569616750212,0.1833286852721114,-0.07208022430760691,,,,,0.09449548276982057,0.06776070410756749,,,,
62,0.9439703889099138,-0.5347743721499935,0.2922701068805977,-0.11971838571884438,0.1320568436668106,-0.28789927811613,,,0.3650117550218476,0.16523794212906845,0.17687078874026183,-0.17461759052590148,,
63,0.49456409353050673,0.003304259460110383,0.3592718845972457,0.007728922743016925,0.21348842821990666,-0.16271776739713928,0.3119754975090854,-0.10506416966302577,0.15737016083097516,0.03954314625581059,0.4134167375989106,0.22515098154696433,0.07794386865882942,0.1247055002567172
64,0.7118678821972193,-0.008329514948403373,0.09139769181902858,-0.10354963734059457,0.13338011514923837,-0.09865607433822386,,,0.12157946520135106,0.1393647800316837,0.06440620679602312,0.13604683614613217,,
65,0.5973946222823211,-0.2495265465284575,0.09014935134527506,-0.011946869041160157,0.18966499234305761,-0.028027674994794957,0.5260700434213545,0.3517371424673777,0.14747942744084772,-0.34446957213993756,0.17814017036722612,-0.09154714423543484,0.10629558069808956,0.5045349111625235
66,0.7043263860935155,0.019119076298212766,0.08169414977626857,0.0610441964650254,0.08286766004075037,0.07834780868687997,,,0.09395882614203961,0.3290485236673537,0.18476532154337896,0.10713784030560224,,
67,0.8239723445889778,0.10144560621421479,0.19109247850069266,0.012078464611789033,0.22732448662990434,-0.2467535885922418,0.3840665156311072,0.037414551141756784,0.16977494149157563,0.011381013892073952,0.17180479544403804,-0.13178805498558904,0.10076192358138589,0.2906714915696106
68,0.5007810783043648,-0.09642025509369463,0.15451451775437355,-0.2062317749989744,0.2510574525305792,-0.11804410372693304,0.2118570288126564,-0.02845541711651776,0.570886425243333,0.11878866200214688,0.072054490785035,-0.3367426618875623,0.22624187124374306,-0.05339518697842354
69,0.7935188776091526,-0.15498397838581776,0.1497171659929,-0.13172231447271615,0.2069106923951591,-0.0617165838551776,,,0.4429067117611085,0.04091067502957263,0.10092985303892557,0.06928132340454582,,
70,0.6421438320298971,-0.07353591713387472,0.15994781176861203,-0.21090623235471392,0.2137367692045071,-0.042003516776536826,,,0.25083627352811494,-0.13801900001225087,0.058555768830509655,0.6219798922992483,,
71,0.2114242869617996,0.04682123024853631,0.16825290218599195,-0.23406895505915917,0.13689308501743952,-0.15845119105663963,,,0.2529712070793867,-0.04611484341452876,0.24958701528688718,0.09550790590938137,,
72,0.6154407231420919,-0.07658156116066941,0.13672401943225462,0.1922428983581854,0.4076280481010388,0.0030757942200283356,,,0.31492517391843555,-0.01667780993697794,0.11672461031424712,-0.36687925874275157,,
73,0.38308798715502573,-0.21686880713050072,0.16567183726580187,-0.45106070904252066,0.04267048616971618,-0.6222095423744267,0.32442146866572746,0.018178589363643975,0.24477599805923508,-0.3473531407487833,0.2480218851696353,-0.16938458840511506,0.1030884511042515,-0.12872943807924697
74,0.5970510695986111,-0.0064383322269600165,0.1261639271520125,-0.36669619953913585,0.2995865576159896,0.006530556543330512,,,0.19402597864622959,-0.07648969619329897,0.06441736461662842,-0.11632048080559063,,
75,0.9285151236403956,0.09405445379135192,0.05393219833054861,0.044610773667726256,0.26588159336633177,-0.14313592656112734,,,0.171193945416455,-0.18546089649567124,0.06752612370337495,-0.25786598534510724,,
76,0.4238331866839885,0.07391288772983441,0.045016244622685886,0.6111529662772672,0.31200974681745053,-0.08978867808337587,,,0.13419838759480238,0.7801735767968251,0.33764160825564227,-0.06789246762377528,,
77,0.40340760688448307,0.1644636052208087,0.17908471533273856,0.04645858090262023,0.13867825535959777,-0.02164153188664042,,,0.1346501379829688,0.301133029900505,0.16025305212985172,-0.06855754705077213,,
78,0.835932732665735,-0.13141711968592407,0.17403723452171,0.001902062174471024,0.1800474860002833,-0.09039128846977366,,,0.16886474908338556,0.3537307026537413,0.18670845662976682,-0.04772763436640041,,
79,0.48517205877466385,0.09436948104243019,0.18303331284878843,-0.0512642643824487,0.21345826697212797,0.03850866630628694,,,0.2639185668982709,-0.0818140084528788,0.06211263425124519,-0.13237875629320295,,
80,0.4231647338376002,0.11607702191920417,0.17129974472807807,-0.11278597335915024,0.21650862811455235,-0.019718144705193303,,,0.14587437409488882,-0.140396695948643,0.10299199677330423,-0.03715577079507606,,
81,0.6552029930514953,-0.0044693385205046635,0.12491903692877096,0.07188601130942189,,,,,0.10175197458818701,-0.20196032113137277,,,,
82,0.4000307561805933,-0.12740911474585304,0.09326531653776339,0.11096133650307514,0.16654975351382825,0.09593425510006456,,,0.10912489087532445,-0.17273752695636538,0.06998076408482246,-0.2426980566639729,,
83,0.5864636583734073,-0.19146279139317088,0.13194629080322462,0.1458882481167238,0.1382047598619896,-0.12918188810370587,,,0.17532728810265671,0.40295608134717054,0.12604777716886265,-0.19001161970051483,,
84,0.5615252035438085,-0.05261348121390342,0.2633503999343363,0.030819982121211453,,,,,0.2379122273516602,0.03839156177961469,,,,
85,0.6084742376773564,0.10246623206833039,0.06745349282429168,-0.47828538437206325,,,,,0.20959513377040495,-0.1899248471504266,,,,
86,0.33389354791669956,0.04626698786998072,0.2207141390245465,-0.13344702230690206,0.2658768661268915,-0.11673436309214588,,,0.14695960795091978,-0.13225516520461017,0.15713085857331144,-0.3289916673343051,,
87,0.21508616158921623,-0.06465304132895303,0.11761501387985118,0.010939563014596643,,,,,0.2944352170506855,-0.588829397271394,,,,
88,0.5106596521915032,-0.10233195761420498,0.1301774981516369,-0.04772021938139831,0.3435107330504463,-0.10932730082798373,,,0.2688818931533931,-0.085895768627564,0.10154678940572226,0.14946742850387953,,
89,0.8892683094449729,0.14008060843183734,0.16517104023668383,-0.22971435528767759,0.1775276476451815,0.00888555147081528,0.18459140552107578,-0.04639211822641737,0.08960394118089812,0.14391568812215005,0.20488147953687985,-0.26191187876234706,0.16688541888725703,0.002314505133554829
90,0.38443024581101404,-0.0007421613559999121,0.13527379720547758,-0.14436611186308498,0.20192239138856594,-0.07025021091541392,,,0.21602456951172755,-0.20306013253927044,0.16268871848212108,-0.09571156545179636,,
