,0,1,2,3,4
0,0.004822584769704971,-0.021501483234760366,0.01922836996675603,-0.03066668350846058,-0.02524299069512037
1,-0.0025965637728138508,-0.029976059505946784,-0.006195358846803334,0.012671588928015454,0.00018073811843888343
2,0.03872088985445073,0.039392703662939066,0.036642635285656255,0.05204079620769064,0.02560446693199825
3,0.014352588769559027,0.01857059036390779,0.019693482743283364,0.03509164366531781,0.009833061481144934
4,-0.012126567772667907,-0.019929330235366027,-0.016432589495450012,0.012671588928015454,-0.008293838152747535
5,-0.0015411360441462268,0.0027718417001669216,0.02594029186048219,0.03262441554664541,0.008655314389625302
6,-0.01879183936613843,-0.03845063577713323,0.012516448073029818,0.007200686733086048,-0.02524299069512037
7,0.004822584769704971,0.003922245578798944,0.01746571558929577,0.0296207414703884,0.00018073811843888343
8,0.07261919493919648,0.05476970320591762,-0.01420482234146242,-0.06660327158891954,-0.08338727750190589
9,0.004822584769704971,0.002196639760850938,-0.05657770369739462,-0.08355242413129238,0.009833061481144934
10,-0.0015411360441462268,0.001621437821534899,0.01922836996675603,0.01867893708052959,-0.007116091061227903
11,0.01470439801244823,-0.004552330692387474,0.010753793695569558,0.03262441554664541,0.018307637752331463
12,-0.01849028858651911,-0.019929330235366027,-0.031153974883835256,-0.02122671615673022,-0.05796354868834652
13,0.0056669269526390675,-0.013026906963573892,0.010753793695569558,0.0296207414703884,0.008655314389625302
14,-0.0036519915014814747,0.003922245578798944,0.00227921742438314,0.01867893708052959,-0.01559066733241432
15,0.005878012498372595,0.01101633719562689,0.01922836996675603,0.03262441554664541,0.00018073811843888343
16,0.0056669269526390675,-0.019929330235366027,0.01922836996675603,0.012671588928015454,0.00018073811843888343
17,0.013297161040891417,-0.006277936510335536,0.013940406834375252,0.01814249112294486,0.0013584852099585154
18,0.015408016498226637,0.012396821849985418,0.0464147531577756,0.0719936228263206,0.0352567902947043
19,0.04719546612563717,0.039392703662939066,0.06160125132268823,0.08046819909750702,0.05950277201674403
20,0.004822584769704971,0.0027718417001669216,0.02946560061540271,0.044102665894088844,0.0013584852099585154
21,0.03084941514250293,0.039392703662939066,-0.03962855115502173,-0.10050157667366533,0.02678221402351788
22,0.06414461866801006,0.07171885574829051,0.09373690202997376,0.08046819909750702,0.046790907609964294
23,0.08109377121038296,0.07171885574829051,0.09549955640743402,0.10042102571613698,0.05950277201674403
24,-0.026964864857705557,-0.03845063577713323,-0.014669935117989752,0.012671588928015454,-0.02524299069512037
25,-0.03473582264311358,-0.021501483234760366,-0.007958013224263594,0.012671588928015454,-0.02524299069512037
26,0.013297161040891417,0.019720994242539813,0.01746571558929577,0.03509164366531781,0.017718764206571702
27,0.02177173731207785,0.02934597439235831,0.05312667505150176,0.047106339970345856,0.012892602525218622
28,0.02177173731207785,0.012396821849985418,0.03441486813166861,0.03262441554664541,-0.004056550017154326
29,-0.05088083977316828,-0.03687848277773892,-0.07352685623976751,-0.06660327158891954,-0.03411014933014678
30,0.03872088985445073,0.02704516663509421,0.036642635285656255,0.055044470283947655,0.052205942837077135
31,0.030246313583264295,0.030918127391752648,0.06160125132268823,0.0665227206313912,0.01712989066081183
32,-0.04285858967141082,-0.023227089052708372,0.01746571558929577,0.021146165199201983,-0.0002118442454009939
33,0.030246313583264295,0.03782055066354473,-0.031153974883835256,-0.0920270004024788,0.009833061481144934
34,0.013297161040891417,0.020871398121171836,-0.04810312742620815,-0.10050157667366533,0.009833061481144934
35,-0.020601144043854352,-0.029976059505946784,0.0040418718018434,0.007200686733086048,-0.016768414423933953
36,0.004822584769704971,-0.005702734571019552,0.008991139318109298,0.02661706739413139,0.00018073811843888343
37,-0.02424645720658232,-0.10900821525534166,-0.07352685623976751,-0.049654119046546596,-0.04219214323749332
38,0.010862501631190083,-0.03687848277773892,-0.07352685623976751,-0.0920270004024788,-0.007116091061227903
39,-0.05088083977316828,-0.02380229099202441,-0.006195358846803334,0.05204079620769064,0.08529590666081588
40,0.06414461866801006,0.02934597439235831,0.07007582759387465,0.08046819909750702,0.060680519108263664
41,-0.0025965637728138508,-0.004552330692387474,-0.0028393978999402547,0.043566219936504225,0.008655314389625302
42,0.030246313583264295,0.039392703662939066,0.04112679002539482,0.06351904655513418,0.02560446693199825
43,0.11499207629512868,0.11271125244986424,0.028168059014469782,-0.038175868699103166,0.06915509537945008
44,-0.01849028858651911,-0.03845063577713323,0.0040418718018434,0.004733458614413655,-0.007116091061227903
45,0.03872088985445073,0.046295126934731146,0.07855040386506107,0.07102823174577666,0.03407904320318467
46,-0.010015712315332673,0.012396821849985418,-0.05657770369739462,-0.10897615294485175,0.060680519108263664
47,-0.01849028858651911,-0.019929330235366027,0.0005165630469228799,0.021146165199201983,-0.004056550017154326
48,-0.010015712315332673,-0.005702734571019552,0.008991139318109298,0.03809531774157482,0.009833061481144934
49,-0.05088083977316828,-0.05037642368421577,-0.04361897268646958,-0.026697618351659624,-0.0337175669663069
50,0.03872088985445073,0.02202180199980386,0.06160125132268823,0.0719936228263206,-0.007116091061227903
51,-0.020601144043854352,-0.015327714720837993,0.007228484940649038,0.004197012656829036,-0.008293838152747535
52,-0.05088083977316828,-0.03960103965576528,-0.02490716576663643,0.009667914851758441,-0.02406524360360074
53,-0.043914017400078435,-0.03845063577713323,-0.006195358846803334,0.03509164366531781,0.03407904320318467
54,0.030246313583264295,0.02934597439235831,0.05312667505150176,0.08046819909750702,0.02560446693199825
55,-0.0036519915014814747,-0.029976059505946784,0.00227921742438314,0.012671588928015454,-0.016768414423933953
56,-0.03473582264311358,-0.031126463384578834,-0.02826312671349951,0.009667914851758441,-0.02406524360360074
57,0.005526203255483378,-0.022651887113392388,0.0005165630469228799,0.012671588928015454,0.00018073811843888343
58,-0.0025965637728138508,-0.013026906963573892,0.01922836996675603,0.015675263004272577,-0.008293838152747535
59,-0.03501727003742495,-0.05539978831950612,-0.11589973759569971,-0.16829818684315678,-0.04219214323749332
60,-0.0036519915014814747,0.020871398121171836,0.03441486813166861,0.06351904655513418,0.0671361003654164
61,-0.05088083977316828,0.008945610214089295,-0.01420482234146242,-0.015755813961800813,0.091349175425949
