#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
BG_0006_MCA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 0.000159175380290666 120 -2092.10839270018 7667.37587200649 0.0176630616080482 0.0139445223221426 0.649497989043664 0.793249672234461 0.857548275980998 -0.119609423681963 6.16303964870076 6.16916449978491 1 0.000160619921919959 
BG_0006_MCA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 0.000168684778883618 121 -2013.01414898522 7673.38785384872 0.0182438314044545 0.0143676178839295 0.651557876934613 0.754401422510416 0.820930898408147 0.112480620068093 6.28564651552585 6.28579183853575 1 0.000169926876501946 
BG_0006_MCA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 0.000159697654597564 116.685564511893 -2107.89796947772 7647.48991714348 0.0174986876619112 0.0139268894152184 0.63910946604604 0.785963893703031 0.854845176710115 0.0374474560255702 5.06030297437066 5.06167336893913 1 0.000160619921919959 
BG_0006_MCA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 0.000169132563518118 117.66291430231 -2029.7163606325 7653.36590387122 0.0180663942642259 0.0143446476332558 0.641997795921201 0.749607514514636 0.820365022418728 0.243955316312424 5.02777783952457 5.02856076929691 1 0.000169926876501946 
BG_0006_MCA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 0.000160619921919959 115.368808495196 -2108.56368182549 7639.59054310012 0.0174732876515953 0.0139509786461803 0.632029514836568 0.780019859963815 0.852210362936337 0.00775282775475864 5.3814441190921 5.38346433878473 1 0.000160619921919959 
BG_0006_MCA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 0.000169926876501946 116.327797137741 -2031.83726925527 7645.35620171816 0.0180291514852864 0.0143615070828125 0.635422283145676 0.745686421682893 0.819488881780176 0.216473028912872 4.79552139309751 4.79591252901064 1 0.000169926876501946 
BG_0006_MCA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 0.000165631345122174 112.207113564944 -2088.22121098661 7620.62668791184 0.0175615148966363 0.0141279217463955 0.614522610369191 0.764312818117168 0.845181131599748 0.0349912681799994 5.37074466557568 5.37209027802614 1 0.000160619921919959 
BG_0006_MCA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 0.000174293659634196 113.123078307546 -2018.68608547936 7626.13339088374 0.0180686562537938 0.0145042249226724 0.619132524019543 0.734709348028259 0.816486298190717 0.282566726966109 4.8603197929044 4.86198775087017 1 0.000169926876501946 
BG_0006_MCA_R_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 0.000177781625245962 108.375452083454 -2015.89701975785 7597.65202837586 0.0179705374134895 0.0145882456415866 0.594422013271477 0.743412483221779 0.835300374451173 0.102229545294582 4.91049151037872 4.91077745269852 1 0.000160619921919959 
BG_0006_MCA_R_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 0.000185073343066565 109.243823543384 -1962.0307555422 7602.8714446999 0.0183866011849014 0.0148956399256855 0.599951071969521 0.719257023504517 0.811303943183038 0.148716842444608 4.69033798263319 4.69034249524154 1 0.000169926876501946 
