#t s x y z curvature torsion
5 0 0.00247245530611748 -0.000477224548461926 -0.00131108520201091 0.94716309401664 0.0021199148693039
5.1 0.0554542827857316 0.00419330028959772 -0.0409073678026036 0.0366048703875862 0.738373395262889 0.00364524413874075
5.2 0.111547685542192 0.00395720039066835 -0.0811264404285144 0.0757052576842355 0.537006164521147 0.00667764832024373
5.3 0.168183627688293 0.00226965189359489 -0.121198664598531 0.115692742887915 0.345298114522332 0.0150745145489551
5.4 0.225215068682063 -0.000363387207334974 -0.161188250421093 0.156269650023116 0.163847186076678 0.0617675345637035
5.5 0.282466268199456 -0.00344404190037141 -0.201158129144628 0.197142846713228 0.0169228861261242 5.40663167298203
5.6 0.339753058203212 -0.00649106484886278 -0.24116868636143 0.238028629954921 0.172322161185074 0.0505848192273036
5.7 0.39690102728672 -0.00904838108381572 -0.281276495211548 0.278657611892529 0.325375021872653 0.0147000226868426
5.8 0.453761131063275 -0.0106936326964554 -0.32153304958666 0.318779605592436 0.467937012217966 0.00802321598921443
5.9 0.510222172949875 -0.0110467235307857 -0.361983497333965 0.358168510817456 0.597375803401315 0.00606008772202313
6 0.56621944555937 -0.00977836387614922 -0.402665373460058 0.396627199801219 0.709750122340903 0.0056483196227501
6.1 0.6217386693075 -0.00661850584024449 -0.443607352160835 0.433992342419078 0.800683431437163 0.00575601569725449
6.2 0.676814047281145 -0.00136193641401528 -0.48482848832782 0.470137655668656 0.868389217398369 0.00591508274745867
6.3 0.731520435729028 0.00613334455332079 -0.526338701571603 0.504973153321007 0.911971958483252 0.00607087582654916
6.4 0.78596237258381 0.015950588687371 -0.568139749721704 0.538442819881423 0.931133973835207 0.00618141072654182
6.49999999999999 0.840261786756466 0.0281188727412094 -0.610226221152458 0.570522223946759 0.926513321081057 0.00620455994872822
6.59999999999999 0.894545547427599 0.0426176722480195 -0.652586527108894 0.601216131562755 0.899790981568852 0.00608910648689274
6.69999999999999 0.948933952514291 0.0593814351737356 -0.695203894032625 0.630556119581371 0.853562100693973 0.00576285032501977
6.79999999999999 1.00353107879805 0.0783041555696851 -0.738057355887725 0.658598189018104 0.791032315124568 0.00511152564398089
6.89999999999999 1.05841762164555 0.0992439472252308 -0.781122746486616 0.685420378409324 0.715640434502704 0.00393725542090898
6.99999999999999 1.11364650748589 0.122027617320413 -0.82437369181595 0.711120377169593 0.630708134359549 0.00186966841721715
7.09999999999999 1.16924124292284 0.146455261922623 -0.867782598437882 0.735813121313996 0.53936125741036 -0.00118205583965517
7.19999999999999 1.22519672276325 0.172305429428129 -0.911321539851559 0.759627930670447 0.444908172526131 -0.00547981182479104
7.29999999999999 1.28148220446662 0.19934172570975 -0.954962883830504 0.782704482181966 0.350264013231032 -0.0126743378052754
7.39999999999999 1.33804612052259 0.227319987209385 -0.998679817720214 0.80518832469893 0.257855567711052 -0.0273086090413239
7.49999999999999 1.39482212082267 0.255995475874566 -1.04244686981115 0.827226376136329 0.169776865629781 -0.0663045253616909
7.59999999999999 1.45173570812918 0.285130074095023 -1.08624043071173 0.848962420631021 0.0880090478527466 -0.241292433739168
7.69999999999999 1.50871090977395 0.314499479639237 -1.13003927472132 0.87053260569899 0.0159007771328383 -6.73142923985429
7.79999999999999 1.56567651477999 0.343900400591001 -1.17382508120319 0.892060939392598 0.0504878909415406 -0.553196966683815
7.89999999999999 1.62257149160974 0.373157750285977 -1.21758295595757 0.913654787457841 0.101462076423108 -0.0954436318528234
7.99999999999999 1.67934929584223 0.402131842248254 -1.26130195259457 0.935400370491602 0.137698179360926 -0.0210672587006248
8.09999999999999 1.73598085372579 0.430725462887687 -1.30497558197467 0.957358337242107 0.157090030793658 0.00804821743024707
8.19999999999999 1.79245521072271 0.458887765977441 -1.34860201140321 0.979561317632449 0.161140126266394 0.0237105940347961
8.29999999999999 1.84877667304768 0.486610099342859 -1.39218347627733 1.00201650123502 0.152304077280772 0.0351046612612414
8.39999999999999 1.9049608201728 0.513918653330532 -1.43572538148706 1.02471019546901 0.133148576766469 0.0445298558931861
8.49999999999999 1.96103084179998 0.540866987038158 -1.47923539088379 1.04761245994113 0.106367934459607 0.0506894465172165
8.59999999999999 2.01701441989744 0.567528554544389 -1.52272251674874 1.07068174078626 0.0747713675273791 0.04277437742366
8.69999999999999 2.07294117338922 0.593989231138691 -1.56619620926144 1.09386950500823 0.0412594938986827 -0.0591168571439538
8.79999999999999 2.12884055915228 0.620339839551191 -1.60966544596828 1.11712487482045 0.00899379113389275 -3.64444437396902
8.89999999999999 2.18474004169941 0.646668676182535 -1.65313782125091 1.14039926198666 0.020221479740314 -0.386960137267855
8.99999999999999 2.240663310002 0.673054037333738 -1.69661863579482 1.16365100216159 0.0420388746895913 0.296415282153833
9.09999999999999 2.29662836568081 0.699556837569997 -1.74011000286538 1.1868499251345 0.055095662550067 0.531574991744965
9.19999999999999 2.3526461040597 0.726215623567364 -1.78361039158268 1.20998025854488 0.0602009759005993 0.728148054976626
9.29999999999998 2.40872063813248 0.75304766880056 -1.82711527950059 1.23303930118187 0.0589403218661355 0.978535877366309
9.39999999999998 2.46485033302474 0.780052463713645 -1.87061824218439 1.2560344297558 0.052897900899362 1.35088501809599
9.49999999999998 2.52102891277279 0.807215298024651 -1.9141120595962 1.27898004157265 0.0436477468955458 1.96658180622459
9.59999999999998 2.57724665836648 0.834510843030218 -1.95758982248027 1.3018944972084 0.0327690793773232 3.11164230220522
9.69999999999998 2.63349170346106 0.86190673391022 -2.00104603874835 1.32479706318348 0.0219166004744569 5.58039525377498
