s,curvature,torsion
0,0.334668391181207,0.0971741491874367
0.0689077276116624,0.334293443354294,0.101720683221169
0.137333985551247,0.333544869160185,0.106417456192695
0.205313876663832,0.332427629868918,0.111267184464894
0.272881501771175,0.330948984682755,0.116272942134482
0.340069916593423,0.329118385404684,0.121438216337974
0.406911092587155,0.326947341336368,0.126766959140935
0.473435881960976,0.324449258369196,0.132263634571196
0.53967398707612,0.32163925681105,0.137933259339071
0.605653934384023,0.318533972879631,0.143781435769886
0.671403052996754,0.315151348984497,0.149814375446497
0.736947457934587,0.31151042868486,0.156020725735673
0.802312038126446,0.307631160065129,0.16238757040813
0.867520449251045,0.303534127098916,0.16891964503439
0.932595111180567,0.29924032611922,0.1756222037765
0.997557209782073,0.294770967268713,0.182500981871264
1.0624267028752,0.290147290342976,0.189562141151847
1.12722233011842,0.285390397318724,0.196812197122145
1.19196162657243,0.280521103203108,0.204257925928619
1.25666093967117,0.275559806210258,0.211906249373102
1.32133544931874,0.270526377687168,0.219764095888382
1.38599919083463,0.265440087036946,0.227777235480475
1.45066508073751,0.260319528617626,0.235884646394594
1.51534494553436,0.255182433851838,0.244082468387367
1.58004955277618,0.250045597415596,0.252366030712986
1.64478864379195,0.244924846070241,0.260729681811429
1.70957096778901,0.239835021686481,0.269166613162047
1.7744043170342,0.234789976659795,0.277668680052293
1.83929556284682,0.229802579897162,0.286226222580823
1.90425069215267,0.224884731586124,0.29482789086205
1.96927484436698,0.220047385029249,0.303460479114368
2.03437234840806,0.215300491406378,0.312023627087237
2.09954676001298,0.210652710397107,0.320408863162055
2.16480089971174,0.206111560384179,0.328588454524779
2.23013689060912,0.201683511581885,0.336533707758687
2.29555619541073,0.197374016380594,0.344215283836789
2.36105965251954,0.193187540949911,0.351603581681193
2.42664751106205,0.189127597657317,0.358669188210289
2.49231946471955,0.185196778039356,0.365383389911781
2.55807468425547,0.181396786223843,0.371718737879541
2.62391184864406,0.177728472840465,0.377649655105264
2.68982917473079,0.174191712665113,0.38309047825307
2.75582444564124,0.170784913998044,0.387959282375205
2.82189503826041,0.167505431123028,0.392242269883143
2.88803794913604,0.164349750660567,0.395932051793775
2.95424981843288,0.161313538717793,0.39902825985657
3.02052695188376,0.15839169199591,0.401538039256126
3.08686534070565,0.155578393005323,0.403476406704368
3.15326067945892,0.152867169436195,0.404866466355383
3.21970838183722,0.150250957633587,0.405739484602317
