version,4
n_node,331
0,250.661010325,170.750007033,431.853865953,-4.670317596,-2.805750749,7.215103321,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000, -149.004,37.057, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
1,250.192684005,170.471934132,432.575442111,-4.709154419,-2.730685557,7.217078090,0.000000000,0.000000000,0.000000000,0.904060967,0.020690372,0.000000000, -149.892,37.026, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
2,249.716590320,170.208874268,433.297413222,-4.825664887,-2.505489983,7.223002396,0.000000000,0.000000000,0.000000000,1.808001217,0.041371991,0.000000000, -152.562,36.972, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
3,249.224961906,169.975840481,434.020174241,-5.019849002,-2.130164026,7.232876239,0.000000000,0.000000000,0.000000000,2.712648515,0.061819971,0.000000000, -157.006,37.014, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
4,248.710031398,169.787845809,434.744120121,-5.291706763,-1.604707686,7.246699620,0.000000000,0.000000000,0.000000000,3.620719581,0.081394041,-0.000000000, -163.130,37.346, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
5,248.164031432,169.659903290,435.469645816,-5.641238169,-0.929120964,7.264472538,0.000000000,0.000000000,0.000000000,4.537710740,0.098923965,-0.000000000, -170.647,38.203, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
6,247.579194642,169.607025962,436.197146280,-6.068443222,-0.103403858,7.286194993,0.000000000,0.000000000,0.000000000,5.472636944,0.112813356,-0.000000000, -179.024,39.794, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
7,246.947753666,169.644226864,436.927016466,-6.573321920,0.872443630,7.311866986,0.000000000,0.000000000,0.000000000,6.438458927,0.121473841,-0.000000000, 172.440,42.204, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
8,246.261941137,169.786519034,437.659651329,-7.155874264,1.998421501,7.341488516,0.000000000,0.000000000,0.000000000,7.452036614,0.123984045,-0.000000000, 164.397,45.342, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
9,245.513989691,170.048915511,438.395445821,-7.816100254,3.274529755,7.375059583,0.000000000,0.000000000,0.000000000,8.533552592,0.120574549,-0.000000000, 157.269,48.967, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
10,244.696131964,170.446429331,439.134794896,-8.553999890,4.700768391,7.412580187,0.000000000,0.000000000,0.000000000,9.705536190,0.112558816,0.071732285, 151.209,52.785, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
11,243.804685099,170.985123215,439.872922332,-9.247037967,6.008627801,7.298915018,0.000000000,0.000000000,0.000000000,10.982133514,0.074211355,0.104570009, 146.985,56.501, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
12,242.852304263,171.635258597,440.584367197,-9.772679280,6.929598376,6.878928765,0.000000000,0.000000000,0.000000000,12.337072282,0.053772072,0.153270407, 144.660,60.136, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
13,241.855729135,172.358146595,441.238497383,-10.130923828,7.463680116,6.152621427,0.000000000,0.000000000,0.000000000,13.731208339,0.050066011,0.162722194, 143.620,63.944, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
14,240.831699390,173.115098326,441.804680780,-10.321771612,7.610873021,5.119993005,0.000000000,0.000000000,0.000000000,15.124828258,0.062488275,0.113790393, 143.596,68.236, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
15,239.796954705,173.867424905,442.252285281,-10.345222632,7.371177090,3.781043498,0.000000000,0.000000000,0.000000000,16.480203348,0.088519039,0.072537123, 144.529,73.424, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
16,238.768234756,174.576437449,442.550678777,-10.201276887,6.744592324,2.135772906,0.000000000,0.000000000,0.000000000,17.764727462,0.129098533,0.050491004, 146.529,80.094, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
17,237.762279219,175.203447075,442.669229159,-9.889934378,5.731118723,0.184181230,0.000000000,0.000000000,0.000000000,18.956004846,0.188092434,0.039006317, 149.908,89.077, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
18,236.795827772,175.709764899,442.577304320,-9.411195106,4.330756286,-2.073731531,0.000000000,0.000000000,0.000000000,20.050918685,0.263777879,0.031829627, 155.289,101.319, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
19,235.885620090,176.056702038,442.244272150,-8.765059068,2.543505014,-4.637965376,0.000000000,0.000000000,0.000000000,21.080362141,0.328313610,0.024823781, 163.818,116.939, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
20,235.048395851,176.205569608,441.639500542,-7.951526267,0.369364907,-7.508520305,0.000000000,0.000000000,0.000000000,22.123844138,0.329358297,-0.003924016, 177.340,133.328, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
21,234.294573553,176.133352623,440.748550906,-7.160231992,-1.721447083,-10.199590712,0.000000000,0.000000000,0.000000000,23.293140765,0.192924363,-0.004953102, -166.482,144.170, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
22,233.609286991,175.879731693,439.621758737,-6.580811536,-3.258714005,-12.225370990,0.000000000,0.000000000,0.000000000,24.636123208,0.106362810,-0.007678117, -153.656,149.008, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
23,232.971348785,175.500061325,438.325653046,-6.213264898,-4.242435857,-13.585861139,0.000000000,0.000000000,0.000000000,26.129778023,0.052850072,-0.018650491, -145.675,151.023, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
24,232.359571551,175.049696024,436.926762847,-6.057592079,-4.672612641,-14.281061159,0.000000000,0.000000000,0.000000000,27.721630427,0.015117662,-0.176830519, -142.355,151.822, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
25,231.752767909,174.583990299,435.491617152,-6.113793078,-4.549244356,-14.310971049,0.000000000,0.000000000,0.000000000,29.347894750,0.020058904,-0.099981669, -143.347,151.965, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
26,231.129750475,174.158298655,434.086744975,-6.381867895,-3.872331002,-13.675590810,0.000000000,0.000000000,0.000000000,30.942582786,0.058061903,-0.015155288, -148.752,151.372, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
27,230.469331869,173.827975600,432.778675328,-6.861816530,-2.641872579,-12.374920441,0.000000000,0.000000000,0.000000000,32.444685398,0.110926090,-0.006676425, -158.943,149.282, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
28,229.750324708,173.648375642,431.633937224,-7.553638984,-0.857869088,-10.408959944,0.000000000,0.000000000,0.000000000,33.808376261,0.191919209,-0.004326524, -173.521,143.857, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
29,228.951541612,173.674853285,430.719059676,-8.457335256,1.479679473,-7.777709317,0.000000000,0.000000000,0.000000000,35.023183418,0.303933849,-0.003272630, 170.076,132.173, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
30,228.051795197,173.962763038,430.100571698,-9.572905346,4.370773102,-4.481168561,0.000000000,0.000000000,0.000000000,36.152326020,0.379877797,-0.028533297, 155.460,113.066, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
31,227.036869710,174.547476251,429.826888653,-10.691200415,7.215917102,-1.062747138,0.000000000,0.000000000,0.000000000,37.355183324,0.251044105,-0.031128834, 145.983,94.710, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
32,225.920435909,175.384431648,429.873971311,-11.603071623,9.415616774,1.934145491,0.000000000,0.000000000,0.000000000,38.751297769,0.152200873,-0.034013492, 140.941,82.625, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
33,224.723136181,176.409084795,430.199666792,-12.308518970,10.969872117,4.509509325,0.000000000,0.000000000,0.000000000,40.360495786,0.093549125,-0.042238739, 138.291,74.703, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
34,223.465612910,177.556891260,430.761822216,-12.807542456,11.878683132,6.663344364,0.000000000,0.000000000,0.000000000,42.153494163,0.059157621,-0.061689859, 137.155,69.120, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
35,222.168508485,178.763306611,431.518284705,-13.100142081,12.142049819,8.395650609,0.000000000,0.000000000,0.000000000,44.079670008,0.039391868,-0.100525543, 137.174,64.825, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
36,220.852465289,179.963786413,432.426901378,-13.186317846,11.759972178,9.706428059,0.000000000,0.000000000,0.000000000,46.079346408,0.032149993,-0.132898327, 138.272,61.217, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
37,219.538125711,181.093786236,433.445519356,-13.066069749,10.732450209,10.595676714,0.000000000,0.000000000,0.000000000,48.089811706,0.038363895,-0.099229713, 140.600,57.927, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
38,218.246132135,182.088761644,434.531985761,-12.739397791,9.059483911,11.063396575,0.000000000,0.000000000,0.000000000,50.049309782,0.056100491,-0.059376500, 144.582,54.712, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
39,216.997126948,182.884168207,435.644147712,-12.206301972,6.741073286,11.109587641,0.000000000,0.000000000,0.000000000,51.901224943,0.085625509,-0.039156454, 151.090,51.455, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
40,215.811752536,183.415461490,436.739852329,-11.466782293,3.777218332,10.734249912,0.000000000,0.000000000,0.000000000,53.600622971,0.131932384,-0.029798539, 161.768,48.359, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
41,214.707642979,183.634190680,437.780300365,-10.611087927,0.650727578,10.037992318,0.000000000,0.000000000,0.000000000,55.133408830,0.149426386,-0.027502608, 176.491,46.643, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
42,213.690399134,183.556279430,438.740107095,-9.729468050,-2.155590448,9.121423787,0.000000000,0.000000000,0.000000000,56.534152975,0.163063753,-0.037115728, -167.508,47.532, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
43,212.762613553,183.213745014,439.597241425,-8.821922662,-4.641735745,7.984544320,0.000000000,0.000000000,0.000000000,57.842890982,0.171351509,-0.047075176, -152.248,51.306, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
44,211.926878785,182.638604705,440.329672261,-7.888451762,-6.807708314,6.627353917,0.000000000,0.000000000,0.000000000,59.094167892,0.174393452,-0.055629777, -139.206,57.542, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
45,211.185787384,181.862875776,440.915368510,-6.929055352,-8.653508155,5.049852577,0.000000000,0.000000000,0.000000000,60.316465701,0.173583303,-0.060932155, -128.685,65.510, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
46,210.541931899,180.918575499,441.332299079,-5.943733430,-10.179135268,3.252040300,0.000000000,0.000000000,0.000000000,61.533052730,0.170535816,-0.061718160, -120.281,74.576, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
47,209.997904882,179.837721147,441.558432872,-4.932485997,-11.384589652,1.233917088,0.000000000,0.000000000,0.000000000,62.764047457,0.166144705,-0.057848631, -113.425,84.321, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
48,209.556298883,178.652329992,441.571738798,-3.895313052,-12.269871308,-1.004517062,0.000000000,0.000000000,0.000000000,64.029094924,0.160312837,-0.050365564, -107.613,94.462, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
49,209.219706455,177.394419309,441.350185762,-2.832214597,-12.834980236,-3.463262147,0.000000000,0.000000000,0.000000000,65.349973229,0.152337059,-0.040996637, -102.444,104.761, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
50,208.990720148,176.096006370,440.871742671,-1.743190630,-13.079916435,-6.142318169,0.000000000,0.000000000,0.000000000,66.752548961,0.141618991,-0.031462604, -97.591,114.961, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
51,208.868118350,174.783482134,440.125882879,-0.742666025,-13.173469275,-8.696551668,0.000000000,0.000000000,0.000000000,68.267163730,0.099691762,-0.001625643, -93.227,123.389, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
52,208.835422801,173.460732314,439.148097537,0.054934345,-13.284428122,-10.780829185,0.000000000,0.000000000,0.000000000,69.912399354,0.067631330,-0.002193439, -89.763,129.060, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
53,208.872341078,172.126016309,437.985382242,0.649610480,-13.412792978,-12.395150718,0.000000000,0.000000000,0.000000000,71.682918101,0.044054656,-0.003480389, -87.227,132.708, 0.000,0.000,0.000, 0,0.000,0,1076793720,0
