#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
BG_0008_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 2.07183604890054e-007 120.00000000001 -767.379933567013 1712.45365315416 -0.000455174257718936 0.00136552277315762 0.51361509542233 1.24813525949474 1.33078563288694 0.0015604311976155 0.0329008834681003 0.157145419050419 1 8.03049901841074e-007 
BG_0008_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 1.75259028335587e-007 120.999999999993 -725.802311366622 1718.45364740763 -0.000411776554293735 0.00127720524467343 0.537244544904998 1.30549456288787 1.37702747714459 0.0010005178674198 0.0229598238831341 0.155922279229543 1 1.07623185097865e-006 
BG_0008_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 2.1910993150097e-007 110.520195041625 -821.585531199314 1655.57482555059 -0.000555926355118439 0.00121267645639719 0.411783062428722 1.10588650366584 1.24118137285826 0.00149176964837341 0.00987761573275908 0.154048330194758 1 8.03049901841074e-007 
BG_0008_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 1.88578145102942e-007 111.407243721031 -781.131224002212 1660.8971121313 -0.000506842017610669 0.00113956717330603 0.419262966924469 1.13336140746669 1.26241048481085 0.000859405421805205 0.00839539500450399 0.15459182277136 1 1.07623185097865e-006 
BG_0008_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 2.36660469973468e-007 106.098484346512 -844.181921624654 1629.044564539 -0.000633180403185649 0.00118490087706576 0.384380369659908 1.06960163455262 1.22197721774292 0.00091245243959374 0.00665774248447678 0.154454201278474 1 8.03049901841074e-007 
BG_0008_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 2.07827878663139e-007 106.937090328408 -804.732622432743 1634.07619524051 -0.000582756315695236 0.00112312331737905 0.39080229038428 1.09125260376296 1.23792751418748 0.000801140523164762 0.00840944167526088 0.15465076490003 1 1.07623185097865e-006 
BG_0008_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 2.81606606892445e-007 98.6798759020943 -878.619099177015 1584.5329219628 -0.000823166330102915 0.00117461594586936 0.358896509197688 1.01114474297535 1.18421340083415 0.000323156536191248 0.00411578349791576 0.154954609358376 1 8.03049901841074e-007 
BG_0008_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 2.5631778052988e-007 99.4475965955649 -841.559638698698 1589.13924157164 -0.000770052028085347 0.00113131454100735 0.361606585660773 1.02593391498749 1.19547248117037 0.00023015584357529 0.0057882159483518 0.155100983181721 1 1.07623185097865e-006 
BG_0008_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 3.34121747152255e-007 92.4401365442083 -904.28650437707 1547.09449526821 -0.00106910644756851 0.00118828277377085 0.349132911084421 0.964139772782495 1.1496282270261 0.000186467225405062 0.00310971491403833 0.155067813005758 1 8.03049901841074e-007 
BG_0008_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 3.12125977389254e-007 93.1518765789081 -870.000026314154 1551.36493151717 -0.00101113254972382 0.00115791591710603 0.349871648508597 0.974463766128653 1.15790094425328 0.000204057542431642 0.00451360775513499 0.155084734842028 1 1.07623185097865e-006 
