#t s x y z curvature torsion
5 0 1.98383564030402e-006 2.17648615005728e-006 -4.96983386053798e-007 0.0028213912028844 0
5.1 0.038963849788143 0.0287577966260066 -0.0255496559896025 0.00619536278015365 0.00249531098895205 0
5.2 0.0779276822502169 0.0575123296705544 -0.0511035987837042 0.0123883489095067 0.00216695359733415 0
5.3 0.116891496395121 0.086265772747526 -0.0766593511865371 0.0185788127905944 0.00184081714870351 0
5.4 0.155855291159982 0.115018312227282 -0.102216616259545 0.0247671064109187 0.00152149082571352 0
5.5 0.194819065717168 0.143770129632876 -0.127775104282195 0.0309535766173159 0.00121374032439396 0
5.6 0.233782819782504 0.17252140020063 -0.153334536198943 0.0371385593737119 0.000922732851648522 0
5.7 0.27274655392351 0.201272291440712 -0.178894647066196 0.0433223740188766 0.000654720877553189 0
5.8 0.311710269866545 0.230022961697707 -0.204455189499275 0.0495053175241779 0.000419619167242068 0
5.9 0.350673970801901 0.258773558711197 -0.230015937119382 0.055687658751337 0.00024337248903526 0
6 0.389637661686077 0.287524218176335 -0.255576688000556 0.0618696327101825 0.000200732469672705 0
6.1 0.428601349529396 0.31627506229467 -0.281137268089186 0.0680514349043206 0.000284526330347208 0
6.2 0.467565043387264 0.345026198071522 -0.306697533909613 0.0742332179626162 0.00038392024118812 0
6.3 0.506528753604869 0.37377771496996 -0.332257373457521 0.080415094073115 0.000462766684050775 0
6.4 0.545492490766229 0.402529682311329 -0.357816706379432 0.0865971397027764 0.000513398763530773 0
6.49999999999999 0.584456264629834 0.43128214666603 -0.38337548412474 0.0927794004051218 0.000533820129464141 0
6.59999999999999 0.623420083062886 0.460035129244293 -0.408933690097744 0.0989618956278836 0.000523398129904751 0
6.69999999999999 0.662383950974782 0.488788623286956 -0.434491339809683 0.105144623520654 0.000481828162310036 0
6.79999999999999 0.701347869250465 0.517542591456245 -0.46004848103077 0.111327565742531 0.0004088440917938 0
6.89999999999999 0.740311833684225 0.546296963226547 -0.485605193942228 0.117510692269772 0.000304261253796713 0
6.99999999999999 0.77927583391453 0.57505163227519 -0.511161591288323 0.123693966203438 0.000169103030168803 0
7.09999999999999 0.818239852396144 0.603806454052858 -0.536717818390497 0.129877348536126 4.9683154464363e-005 0
7.19999999999999 0.857203864300906 0.632561248024596 -0.562274049576107 0.136060801854865 0.000199897254243903 0
7.29999999999999 0.896167839772691 0.661315811766927 -0.587830475505764 0.142244291343497 0.000384472857888679 0
7.39999999999999 0.935131747110251 0.690069939735559 -0.613387286915271 0.148427784721219 0.000555835669674848 0
7.49999999999999 0.974095555984867 0.718823442212731 -0.638944658219673 0.154611252140218 0.000696140907416801 0
