,0,1,2,3,4
0,0.01220580143739243,-0.009593725270053033,-0.028122814053906486,-0.07312990007039133,-0.0819422169412507
1,0.003854052706750613,-0.0011191489988665593,-0.012384315264560242,0.025019478918753668,-0.017652787061725128
2,0.012942766680660203,-0.0011191489988665593,-0.024073350347303457,-0.07312990007039133,-0.07346764067006428
3,0.012942766680660203,-0.0011191489988665593,-0.036597390325092904,0.02291529766972178,0.058618399378952746
4,-0.01248096213289912,-0.02654287781242587,-0.03917181651016821,0.030907192617283585,0.04342283698156291
5,0.004468190409473757,-0.009593725270053033,-0.039018697831146254,0.019536528404349607,0.04166924683657991
6,0.012942766680660203,0.006650553019996064,-0.013748087696608846,-0.01163663878189336,0.01799910816800354
7,-0.0040063858617126885,-0.01806830154123945,-0.005120392746400471,-0.014361776680396177,0.007770941751834126
8,0.0540873726311461,0.02512693310907055,-0.017449460455625287,-0.043718185267637266,-0.06850024468884386
9,0.15701056329082969,0.14294864761130294,0.11655269204596774,0.043672478912577195,-0.06002566841765733
10,-0.0040063858617126885,-0.009593725270053033,-0.009689438019874486,0.02604476478869522,0.045176427126545904
11,0.012942766680660203,-0.018773175793563246,-0.04507196659627938,-0.0007360871878824282,0.04342283698156291
12,0.031734332331202514,0.03277915608587917,-0.01780673737334315,-0.05163885103051391,0.01975269831298654
13,0.03836649549421953,0.02430457981469275,0.0034154309963947416,-0.02111931521114019,0.045176427126545904
14,0.004468190409473757,-0.02724775206474972,-0.04749327410233267,0.02122196259307041,0.04342283698156291
15,-0.0040063858617126885,-0.02654287781242587,-0.04249754041120418,-0.08412472673672855,0.04839023296278333
16,-0.0040063858617126885,-0.02654287781242587,-0.030697240238981738,0.028011104675536025,0.036701850855359486
17,-0.010638549024729674,0.02430457981469275,0.015460721055052362,-0.014361776680396177,-0.03109475931413208
18,-0.01248096213289912,-0.01806830154123945,-0.05311747183662002,-0.09863275895656642,-0.0395693355853185
19,-0.05301143038066189,-0.02654287781242587,-0.030697240238981738,-0.05061968962935093,-0.0819422169412507
20,-0.0040063858617126885,-0.02724775206474972,-0.04764639278135463,-0.09815797852087227,-0.07346764067006428
21,-0.07180299603120421,-0.0011191489988665593,-0.027693743023060657,-0.07132420271449214,-0.06674665454386086
22,0.02989191922303308,0.007355427272319859,-0.013748087696608846,-0.047785301329447694,-0.056518488127691335
23,-0.04637926721764488,0.04125373235706564,0.01829953100862869,-0.029344589335928095,-0.03284834945911508
24,0.02989191922303308,0.007355427272319859,-0.030482874088351042,-0.08019204696304671,-0.09217038335742012
25,0.07226480057896528,0.03277915608587917,0.0037369802223408133,-0.05673465803632838,-0.06353284870762332
26,0.004468190409473757,-0.019983829546589893,-0.04764639278135463,0.00773848908330399,0.02647368443919007
27,0.005696465814920046,0.04348851502997447,0.03304072025377547,-0.014361776680396177,-0.005671030500572716
28,0.04499865865723651,0.007355427272319859,-0.013748087696608846,0.07885856230265476,0.051897413252749325
29,-0.0040063858617126885,-0.009593725270053033,-0.030875878697840642,-0.0058872004092096475,-0.10239854977358964
30,0.012942766680660203,-0.0018240232511904098,-0.02222266396779532,0.036485680946722554,-0.06177925856264033
31,-0.01911312529591612,-0.01806830154123945,-0.030697240238981738,-0.07878751847244603,-0.06499306439887786
32,0.04684107176540597,0.03277915608587917,-0.011624440141110137,-0.04826008176514185,-0.049797502001487914
33,-0.037904690946458444,-0.04349203035479876,-0.05612096905254105,-0.1140903520477925,-0.04804391185650492
34,0.03836649549421953,0.03277915608587917,0.011497002658091504,0.05343483348909539,-0.034601939604098075
35,0.03836649549421953,0.02653936248760158,0.11594498255626295,0.05850298738715343,-0.05155109214647091
36,0.012942766680660203,-0.0011191489988665593,-0.013748087696608846,-0.07822570707620569,-0.014145606771759134
37,0.021417342951846635,0.006650553019996064,-0.014284003073185614,0.08583732569545,0.03494826071037649
38,0.004468190409473757,-0.01806830154123945,-0.006345342178575963,0.036485680946722554,0.02647368443919007
39,-0.0050591933520952315,-0.03501745408361234,-0.07624558595275777,-0.09910753939226058,0.024720094294207073
40,-0.004620523564435833,-0.03501745408361234,-0.052335889114439205,-0.04482600628425715,0.03991565669159691
41,-0.0040063858617126885,-0.02654287781242587,-0.06459554532372752,-0.02449808447651214,0.03494826071037649
42,0.05052589798174484,0.031545626144312555,-0.009963007758507003,0.05579444135330447,0.058618399378952746
43,0.012942766680660203,0.005120644599410973,0.0016099970083740534,0.07210102377191063,0.0010499556256307052
44,0.004468190409473757,0.018064786216415163,0.01182875979597231,-0.014361776680396177,-0.014145606771759134
45,0.012942766680660203,0.05071513258150534,0.05420164115190451,-0.0058872004092096475,-0.007424620645555713
46,-0.0040063858617126885,-0.009593725270053033,-0.029333467806933133,-0.07368381057870121,-0.16172058367189468
47,0.05531564803659242,0.035013938758788055,0.1038241493468478,0.08733313857384117,0.045176427126545904
48,-0.037904690946458444,-0.05196660662598521,-0.049237460618744566,-0.03131092922276901,0.016245518023020544
49,0.004468190409473757,-0.0030346770042170013,-0.024868884265998537,-0.05673465803632838,0.051897413252749325
50,0.004468190409473757,-0.037252236756521145,-0.059599811632598976,0.0025873758619767706,0.024720094294207073
51,0.012942766680660203,-0.01806830154123945,-0.05161572322865943,-0.03430255497955137,0.02647368443919007
52,-0.020955538404085566,-0.05196660662598521,-0.0680743879037854,-0.09063296312107405,-0.07346764067006428
53,-0.03421986473011956,0.04125373235706564,0.028624793659323355,0.10428229111621401,0.009524531896817123
54,-0.07180299603120421,-0.0143677117165395,0.1372032173473572,0.2034016497597877,0.07878135775756323
55,-0.06210014435457148,0.058202884899438534,0.028839159809954107,-0.005412419973515492,0.045176427126545904
56,-0.01248096213289912,-0.03693298208896276,-0.07049569540983869,-0.09910753939226058,0.006017351606851129
57,0.004468190409473757,0.04125373235706564,0.028624793659323355,0.02634937315060648,0.016245518023020544
58,-0.01248096213289912,-0.01889065483561725,-0.03917181651016821,-0.06858800357288675,0.014491927878037547
59,0.03836649549421953,0.02430457981469275,0.08723227372219267,0.09709549315035937,0.03494826071037649
60,-0.020955538404085566,-0.046844204364162034,0.11541414812345308,0.14327640320677426,0.029687490275427497
61,-0.020955538404085566,-0.03693298208896276,0.06630817868217098,0.015482005285903266,-0.014145606771759134
62,-0.037904690946458444,-0.061146057149495475,-0.09266549443549005,-0.07667543633548357,0.007770941751834126
63,-0.03913296635190474,-0.06044118289717165,-0.09849385040847325,-0.11605669193463342,-0.07346764067006428
64,0.012942766680660203,0.005439899266969417,-0.001304180978117464,0.05343483348909539,0.051897413252749325
65,0.021417342951846635,0.016652356837884075,0.07247822411886218,0.08567140704891152,0.02647368443919007
66,0.005696465814920046,-0.0011191489988665593,0.0958854884522381,0.15512974874333274,0.05686480923396975
67,0.06379022430777884,0.06490723291816503,0.08247574850236306,0.04496025721790897,0.051897413252749325
68,-0.017270712187746673,-0.03501745408361234,-0.03917181651016821,-0.0855371561152597,0.009524531896817123
69,-0.013533769623281663,-0.05267148087830903,-0.07049569540983869,-0.1140903520477925,0.0028035457706137024
70,-0.013533769623281663,-0.04250520640154548,0.045727064880718093,-0.01353091091793135,0.01975269831298654
71,0.006310603517643204,0.05196309130116089,0.06252309874406914,0.10796566874349744,0.006017351606851129
72,0.012328628977937059,0.008177780566697657,0.020150217388136937,0.11039725952319135,0.014491927878037547
73,-0.029430114675272,-0.061146057149495475,-0.095919424223398,-0.041447237018884975,-0.002457224664335289
74,0.047578037008673746,0.04972830862825206,0.0609320309066792,0.09921413721815608,0.036701850855359486
75,-0.020955538404085566,-0.05388213463133565,-0.08560334754283466,-0.11605669193463342,0.007770941751834126
76,0.021417342951846635,0.043720792240198925,0.05404852247288261,0.020011308840043762,0.02647368443919007
77,-0.03016707991853978,-0.06044118289717165,-0.08551402831340515,-0.12453126820581983,-0.00917821079053871
78,-0.03016707991853978,-0.0689157591683581,-0.10034453678798144,-0.1482695628306584,-0.00917821079053871
