#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
BH_0016_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 6.50624541306526e-006 120 -524.612451547571 2043.27304931363 -0.0051014685779941 0.00510146857799418 0.552837381229066 1.04040327284478 1.12290240573329 1.69858580122948 5.79358578802638 5.99563213703943 1 1.43197437483067e-005 
BH_0016_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 5.59525154187491e-006 121 -538.787007564942 2049.2728306751 -0.00461547005964771 0.00477061191039254 0.550934805364749 1.07751269413707 1.1580654496315 0.387027657596577 3.30025153901963 3.30838232003436 1 1.38420761685014e-005 
BH_0016_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 6.6415854317504e-006 112.028010433089 -570.176079888809 1995.44114439377 -0.00643718376647702 0.00483317145096014 0.51099130127495 1.02084812171745 1.1214763729924 1.01525558651505 3.47787944812187 3.58263887939858 1 1.43197437483067e-005 
BH_0016_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 5.78898276054881e-006 112.933069851919 -583.82959144202 2000.8712962821 -0.0058446552586623 0.00454443433085846 0.500444777701261 1.04797114826518 1.15053323037211 0.517180802079052 2.54573921145318 2.57134235636227 1 1.38420761685014e-005 
BH_0016_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 6.88516694005635e-006 108.157041996583 -589.31944580625 1972.21539223429 -0.00745521539911385 0.00477651934389176 0.49001471292354 1.00552029483761 1.11649831315682 0.639586526894886 2.28921799757115 2.33989892377031 1 1.43197437483067e-005 
BH_0016_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 6.10774950370126e-006 109.019008062581 -601.787044291934 1977.3870020501 -0.00681315128327246 0.00452838741934397 0.477665375445019 1.02751987679046 1.14167982164064 0.370189064009356 1.83498812871648 1.84753668431098 1 1.38420761685014e-005 
BH_0016_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 7.69204685927504e-006 101.253406235154 -617.217891240838 1930.7937713169 -0.0104395650379898 0.00479744354041759 0.455850373824509 0.975802831134922 1.10544759280159 0.0778109571547563 0.4380148936116 0.444802974683203 1 1.43197437483067e-005 
BH_0016_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 7.05906159841916e-006 102.047456264226 -627.12208789606 1935.55791957487 -0.00964062040486047 0.00462226685308384 0.447916730864298 0.989467025260143 1.12123741282532 0.0664784089834379 0.499020742020406 0.506850392585577 1 1.38420761685014e-005 
BH_0016_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 8.89778497300125e-006 95.1715122917346 -633.500991933763 1894.30269703353 -0.0157290345653442 0.00494308637108565 0.434750345653011 0.944945143237916 1.08862774294863 -0.0480739031445072 0.248759340546118 0.321264500723083 1 1.43197437483067e-005 
BH_0016_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 8.3662102103527e-006 95.9080139480973 -641.294824686385 1898.72157939376 -0.0145458267366979 0.00481765615744903 0.430331159951815 0.954286297039094 1.09893059086443 -0.0331818726617081 0.161668310210857 0.248260095048703 1 1.38420761685014e-005 
BH_0016_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 120 0 0 0 0.002 1.07579850476133e-005 88.8190984714695 -640.438379388147 1856.18866055996 -0.0297530343271611 0.00520690649883542 0.423114850194734 0.908451890723838 1.06310313814963 0.00130647082733012 0.150710829878217 0.21541606669089 1 1.43197437483067e-005 
BH_0016_MCA_L_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 121 0 0 0 0.002 1.02869732446068e-005 89.4973917468462 -646.455524258665 1860.25830716938 -0.0270165220695268 0.00511459229929128 0.420754636942692 0.915426991656465 1.0702906709438 0.00148532843257116 0.135570627635096 0.204974867472555 1 1.38420761685014e-005 
BH_0016_MCA_L_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 120 0 0 0 0.005 1.43197437483067e-005 80.4972759332073 -630.673966489197 1806.25858015247 -0.608779709537861 0.00569391212499921 0.416709322087843 0.856940676924529 1.02292023940864 0.026594773569449 0.224122235250873 0.258410568088433 1 1.43197437483067e-005 
