#t s x y z curvature torsion
5 0 -0.000570338674870407 0.00136358232734246 0.00239562364146598 0.111876844033722 0
5.1 0.0125324558096184 0.0101889741434111 0.00676161200008469 0.00588287355373124 0.108259429191834 0
5.2 0.0250593613167051 0.0209509018176848 0.0121507052961621 0.00935590504845704 0.104632144185918 0
5.3 0.0375809172201405 0.0317153461074134 0.0175311620497512 0.0128152093858841 0.100995340199547 0
5.4 0.0500973221796065 0.042482208772313 0.0229032820945151 0.0162612778253067 0.0973493655775418 0
5.5 0.0626087728854169 0.0532513915717375 0.0282673652652826 0.0196946016279201 0.0936945660747239 0
5.6 0.0751154641287818 0.0640227962640651 0.0336237113997275 0.0231156720596682 0.0900312851525378 0
5.7 0.0876175888724917 0.0747963246060834 0.0389726203400483 0.0265249803940911 0.0863598643359371 0
5.8 0.100115338322003 0.0855718783523756 0.0443143919346467 0.0299230179151721 0.0826806436474961 0
5.9 0.112608901996913 0.0963493592547053 0.0496493260398075 0.0333102759201858 0.0789939621421928 0
6 0.125098467802801 0.107128669061403 0.0549777225213778 0.0366872457225455 0.075300158575717 0
6.1 0.137584222103306 0.117909709516845 0.0602998812562102 0.0400544186542414 0.0715996338675524 0
6.2 0.150066349789179 0.128692382363381 0.0656161021274817 0.0434122860576504 0.067893037317808 0
6.3 0.162545034339233 0.139476589349471 0.0709266850044628 0.046761339250362 0.0641810835948328 0
6.4 0.175020457878415 0.150262232240275 0.0762319297161615 0.0501020694793753 0.0604644929104176 0
6.49999999999999 0.187492801236229 0.161049212828326 0.0815321360247315 0.0534349678748874 0.0567439934183053 0
6.59999999999999 0.199962244005565 0.171837432944216 0.0868276035988809 0.0567605254040808 0.0530203246354102 0
6.69999999999999 0.212428964601902 0.182626794467272 0.0921186319872806 0.0600792328249122 0.0492942424222779 0
6.79999999999999 0.224893140322825 0.193417199336237 0.0974055205919722 0.0633915806398998 0.0455665264094395 0
6.89999999999999 0.237354947407804 0.204208549559948 0.102688568641777 0.0666980590499118 0.0418379913860699 0
6.99999999999999 0.249814561098183 0.21500074722802 0.107968075165704 0.0699991579079546 0.0381095053483226 0
7.09999999999999 0.262272155697277 0.22579369452156 0.11324433896625 0.0732953666727749 0.0343820473015816 0
7.19999999999999 0.274727904629032 0.236587293724966 0.118517658589885 0.0765871743576411 0.0306568426764495 0
7.29999999999999 0.287181980492863 0.247381447240434 0.123788332290387 0.0798750694668859 0.0269353722874648 0
7.39999999999999 0.299634555116986 0.258176057603543 0.129056657989369 0.0831595399276269 0.0232195262700417 0
7.49999999999999 0.312085799611675 0.268971027498874 0.134322933236687 0.0864410730213023 0.019511992077709 0
7.59999999999999 0.324535884422428 0.279766259775643 0.139587455170857 0.089720155315206 0.0158171819821244 0
7.69999999999999 0.336984979382977 0.290561657463313 0.144850520479468 0.0929972725940234 0.0121438300821379 0
7.79999999999999 0.349433253768084 0.301357123787228 0.150112425359595 0.096272909791367 0.00851418548727854 0
7.89999999999999 0.361880876346036 0.312152562184232 0.155373465478214 0.0995475509213116 0.00501203770445088 0
7.99999999999999 0.374328015430794 0.32294787631829 0.160633935932613 0.102821679009929 0.00228406031850143 0
8.09999999999999 0.386774838932842 0.33374297009673 0.165894131209199 0.106095776024075 0.00355118786478379 0
8.19999999999999 0.399221514386773 0.344537747702322 0.171154345100377 0.109370322728634 0.00686109687831684 0
8.29999999999999 0.411668208920428 0.355332113665628 0.176414870515048 0.112645798362177 0.0104060849939376 0
8.39999999999999 0.424115089200401 0.366125972953185 0.181675999247179 0.115922680241087 0.0139938908089404 0
8.49999999999999 0.436562321375508 0.376919231056323 0.186938021742768 0.119201443360922 0.0175837673127704 0
8.59999999999999 0.44901007101878 0.387711794079957 0.192201226866808 0.122482559997792 0.0211603360964925 0
8.69999999999999 0.461458503067691 0.398503568831402 0.197465901670248 0.125766499309725 0.0247152504093795 0
8.79999999999999 0.473907781762317 0.409294462909171 0.202732331156959 0.129053726938038 0.0282427381330772 0
8.89999999999999 0.486358070581141 0.420084384791784 0.208000798050696 0.132344704608705 0.0317381538955008 0
8.99999999999999 0.498809532174211 0.43087324392657 0.21327158256206 0.135639889733734 0.0351974122223271 0
9.09999999999999 0.511262328293734 0.441660950818191 0.218544962156129 0.138939735013706 0.0386169128918305 0
9.19999999999999 0.523716619730515 0.452447417109768 0.22382121133733 0.142244688070988 0.0419939509940558 0
9.29999999999998 0.536172566270045 0.463232555645259 0.229100601478107 0.145555191160752 0.0453261153472132 0
9.39999999999998 0.54863032665431 0.474016280524442 0.234383400664844 0.148871680912652 0.0486110728788706 0
9.49999999999998 0.561090058540535 0.484798507157615 0.239669873544438 0.152194588073684 0.0518465467215147 0
9.59999999999998 0.57355191845636 0.495579152320293 0.244960281170884 0.155524337251042 0.0550303028586949 0
9.69999999999998 0.586016061751322 0.506358134207912 0.250254880851858 0.158861346654975 0.0581601417520105 0
