#t s x y z curvature torsion
5 0 -0.0291975663439959 0.125465997191968 0.0359205923038043 0.538967464382807 0.0166109328782617
5.1 0.0987676293999704 0.0207436229938761 0.0925605498688258 0.11452182487221 0.574772396407345 0.0192425732087798
5.2 0.193103666787377 0.0708962424307745 0.0611285159605544 0.187979499474426 0.612318910501371 0.0223186166691706
5.3 0.283226810067753 0.121255421907035 0.0311458177792564 0.256442422337697 0.651378860563501 0.0259113703344939
5.4 0.369360708697064 0.171816291490072 0.00258837664635054 0.320059397399642 0.691615287102869 0.0301020647383292
5.5 0.45173395783821 0.222573981724488 -0.0245678881998206 0.378979227132432 0.732563949840236 0.0349807135079801
5.6 0.530579948834253 0.273523623982194 -0.0503470606963832 0.433350713366969 0.773618176046388 0.0406454894970843
5.7 0.606136535531794 0.324660350812518 -0.0747732290483246 0.483322658117063 0.814020492654122 0.0472015596674302
5.8 0.678645474195028 0.375979296292323 -0.097870486820886 0.529043864403613 0.852865211831164 0.0547594153685175
5.9 0.748351596851348 0.427475596376123 -0.119662934031955 0.570663137078781 0.889116294062437 0.0634328896303327
6 0.815501685494825 0.479144389246192 -0.140174678244458 0.608329283650172 0.92164400878764 0.0733372670064948
6.1 0.880343028873241 0.530980815697748 -0.159429835844981 0.642191114811955 0.949282898561385 0.0845329873308419
6.2 0.943121663885057 0.582980020435836 -0.17745253816428 0.672397437356468 0.97091062571373 0.0970525678532974
6.3 1.0040803328835 0.635137155686541 -0.194266949888771 0.699097027743971 0.985532226825188 0.110966840414719
6.4 1.06345622592905 0.6874473857199 -0.2098972923139 0.722438598052898 0.992366483835425 0.126348410533983
6.49999999999999 1.1214786039834 0.73990589140789 -0.224367866783755 0.742570761637033 0.990920860170402 0.143282362440478
6.59999999999999 1.17836642037921 0.792507874782401 -0.237703078130664 0.759641998782701 0.981041139959126 0.161881703931115
6.69999999999999 1.23432606962765 0.845248563593225 -0.249927458114808 0.773800622365951 0.962926543036726 0.182307542598705
6.79999999999999 1.28954938928365 0.898123215866034 -0.261065688863816 0.785194743509739 0.937107454287285 0.20479391718985
6.89999999999999 1.34421202177443 0.95112712446036 -0.271142626312378 0.793972237241114 0.904390140402205 0.229677582856921
6.99999999999999 1.3984722118279 1.00425562162758 -0.280183323641849 0.800280708148405 0.865778758322292 0.257433983751291
7.09999999999999 1.4524700768701 1.05750408352661 -0.288213054885906 0.804267455024152 0.822393846907274 0.288447264980685
7.19999999999999 1.50632734814924 1.11086793364027 -0.295257342853754 0.806079409137472 0.775405755399389 0.323204857720899
7.29999999999999 1.56014755293243 1.16434264340094 -0.301341998013218 0.805863005565776 0.72594500509918 0.362667690988695
7.39999999999999 1.61401659059354 1.21792373171695 -0.306493161691366 0.803764028155913 0.675043374153824 0.408132056336263
7.49999999999999 1.66800363014096 1.2716067644566 -0.3107373494412 0.799927453471064 0.623602161387411 0.461344177182382
7.59999999999999 1.72216224810319 1.32538735393226 -0.31410149440834 0.794497294737642 0.572380039988176 0.524666598056533
7.69999999999999 1.77653172945042 1.37926115838438 -0.316612990697716 0.787616445792183 0.521996987031816 0.601322137586149
7.79999999999999 1.83113846343693 1.4332238814656 -0.318299736740245 0.779426525028243 0.472950405148833 0.69575200944889
7.89999999999999 1.88599737815905 1.4872712717248 -0.319190178659528 0.770067719343293 0.425640238526278 0.814136529809029
7.99999999999999 1.94111337016241 1.54139912209111 -0.319313353638528 0.759678628085617 0.380401290862631 0.9651294430842
8.09999999999999 1.99648269733158 1.59560326923803 -0.318698933091861 0.748396105733139 0.337549662904453 1.16001135677544
8.19999999999999 2.05209431749583 1.64987958982694 -0.317377260783625 0.736355071602633 0.297449049642712 1.41343894495004
8.29999999999999 2.10793116881879 1.70422398882946 -0.315379378114708 0.723688235866791 0.260544702666533 1.74395833626299
8.39999999999999 2.16397138103104 1.75863238472928 -0.312737044355632 0.710525792601661 0.22742830118034 2.16939186316061
8.49999999999999 2.22018940748291 1.81310069460403 -0.30948275668501 0.696995111566035 0.198916825601127 2.69276781190337
8.59999999999999 2.27655707376143 1.86762481920712 -0.305649770227991 0.683220429980816 0.176096709551347 3.27023216139447
8.69999999999999 2.33304454117827 1.92220062804955 -0.30127211809471 0.669322544308408 0.160221715146191 3.77069470516039
8.79999999999999 2.38962118490767 1.97682394448176 -0.296384631418742 0.655418502032089 0.152314622328378 3.99594982147282
8.89999999999999 2.44625638729061 2.03149053077551 -0.291022959395546 0.641621293435391 0.152549099939009 3.82993144544668
8.99999999999999 2.50292024702823 2.08619607320564 -0.285223589320917 0.628039543381479 0.159944632405275 3.3640619359377
9.09999999999999 2.55958420481884 2.1409361671274 -0.279023865960018 0.614777203460422 0.172765995834045 2.79722903031525
9.19999999999999 2.61622158542753 2.1957063019344 -0.272461993511579 0.601933253701598 0.189212995608521 2.27345863330269
9.29999999999998 2.67280805691953 2.25050184571393 -0.265576993390577 0.589601428566848 0.20780682815189 1.84663799358909
9.39999999999998 2.72932200909679 2.30531802978301 -0.258408644606094 0.577869952508756 0.227457189947881 1.51791945549655
9.49999999999998 2.78574485099715 2.36014993321985 -0.250997423469745 0.566821275896837 0.247386511847747 1.27041198620292
9.59999999999998 2.84206122615399 2.41499246739527 -0.243384443304111 0.55653181094371 0.267032888043018 1.08538791072733
9.69999999999998 2.8982591441147 2.46984036050424 -0.235611394151174 0.547071667631274 0.285974035433463 0.947354921143869
9.79999999999998 2.95433002679812 2.52468814209725 -0.227720482480748 0.538504389636894 0.303876373538549 0.844721939690657
9.89999999999998 3.01026866865436 2.57953012761184 -0.219754370898915 0.530886690259572 0.320463366851878 0.769177743689267
9.99999999999998 3.06607311030488 2.63436040290403 -0.211756117856454 0.524268188346128 0.335496944985124 0.714893809686635
10.1 3.12174442639868 2.68917280892556 -0.203769116723054 0.518691146599668 0.348782638424438 0.677126907319969
